OID_;FID_;COUNT;AREA;MIN;MAX;RANGE;MEAN;STD;SUM;VARIETY;MAJORITY;MINORITY;MEDIAN
;5002;120;0,000005208333333;4884;4884;0;4884,000000000000000;0,000000000000000;586080,000000000000000;1;4884;4884;4884
;5003;64;0,000002777777778;4873;4885;12;4873,187500000000000;1,488235112470000;311884,000000000000000;2;4873;4885;4873
;5004;19;0,000000824652778;5489;5494;5;5493,736842109999998;1,116484391640000;104381,000000000000000;2;5494;5489;5494
;5005;132;0,000005729166667;5465;5465;0;5465,000000000000000;0,000000000000000;721380,000000000000000;1;5465;5465;5465
;5006;43;0,000001866319444;5482;5495;13;5482,302325579999888;1,959293699720000;235739,000000000000000;2;5482;5495;5482
;5007;65;0,000002821180556;5696;5696;0;5696,000000000000000;0,000000000000000;370240,000000000000000;1;5696;5696;5696
;5008;37;0,000001605902778;5694;5698;4;5694,108108110000103;0,648648649051000;210682,000000000000000;2;5694;5698;5694
;5009;141;0,000006119791667;4885;4885;0;4885,000000000000000;0,000000000000000;688785,000000000000000;1;4885;4885;4885
;5010;11;0,000000477430556;5496;5496;0;5496,000000000000000;0,000000000000000;60456,000000000000000;1;5496;5496;5496
;5011;3;0,000000130208333;5495;5498;3;5496,000000000000000;1,414213562370000;16488,000000000000000;2;5495;5498;5495
;5012;39;0,000001692708333;4876;4876;0;4876,000000000000000;0,000000000000000;190164,000000000000000;1;4876;4876;4876
;5013;103;0,000004470486111;5476;5499;23;5476,223300970000309;2,255229258890000;564051,000000000000000;2;5476;5499;5476
;5014;25;0,000001085069444;4880;4888;8;4880,319999999999709;1,567673436110000;122008,000000000000000;2;4880;4888;4880
;5015;82;0,000003559027778;4889;4889;0;4889,000000000000000;0,000000000000000;400898,000000000000000;1;4889;4889;4889
;5016;15;0,000000651041667;5499;5500;1;5499,066666669999904;0,249443826316000;82486,000000000000000;2;5499;5500;5499
;5017;102;0,000004427083333;5488;5488;0;5488,000000000000000;0,000000000000000;559776,000000000000000;1;5488;5488;5488
;5018;69;0,000002994791667;4891;4891;0;4891,000000000000000;0,000000000000000;337479,000000000000000;1;4891;4891;4891
;5019;34;0,000001475694444;4881;4893;12;4881,352941180000016;2,027492698880000;165966,000000000000000;2;4881;4893;4881
;5020;63;0,000002734375000;4871;4871;0;4871,000000000000000;0,000000000000000;306873,000000000000000;1;4871;4871;4871
;5021;27;0,000001171875000;4887;4894;7;4887,259259260000363;1,321968022170000;131956,000000000000000;2;4887;4894;4887
;5022;8;0,000000347222222;4894;4894;0;4894,000000000000000;0,000000000000000;39152,000000000000000;1;4894;4894;4894
;5023;38;0,000001649305556;5502;5502;0;5502,000000000000000;0,000000000000000;209076,000000000000000;1;5502;5502;5502
;5024;57;0,000002473958333;5486;5486;0;5486,000000000000000;0,000000000000000;312702,000000000000000;1;5486;5486;5486
;5025;46;0,000001996527778;4190;4190;0;4190,000000000000000;0,000000000000000;192740,000000000000000;1;4190;4190;4190
;5026;12;0,000000520833333;4898;4898;0;4898,000000000000000;0,000000000000000;58776,000000000000000;1;4898;4898;4898
;5027;74;0,000003211805556;4899;4899;0;4899,000000000000000;0,000000000000000;362526,000000000000000;1;4899;4899;4899
;5028;20;0,000000868055556;4883;4883;0;4883,000000000000000;0,000000000000000;97660,000000000000000;1;4883;4883;4883
;5029;186;0,000008072916667;4848;4900;52;4848,279569889999948;3,802561647970000;901780,000000000000000;2;4848;4900;4848
;5030;10;0,000000434027778;5504;5504;0;5504,000000000000000;0,000000000000000;55040,000000000000000;1;5504;5504;5504
;5031;88;0,000003819444444;5698;5698;0;5698,000000000000000;0,000000000000000;501424,000000000000000;1;5698;5698;5698
;5032;92;0,000003993055556;5693;5700;7;5693,076086959999884;0,725823303253000;523763,000000000000000;2;5693;5700;5693
;5033;90;0,000003906250000;4185;4185;0;4185,000000000000000;0,000000000000000;376650,000000000000000;1;4185;4185;4185
;5034;1;0,000000043402778;5701;5701;0;5701,000000000000000;0,000000000000000;5701,000000000000000;1;5701;5701;5701
;5035;25;0,000001085069444;5697;5697;0;5697,000000000000000;0,000000000000000;142425,000000000000000;1;5697;5697;5697
;5036;24;0,000001041666667;4901;4901;0;4901,000000000000000;0,000000000000000;117624,000000000000000;1;4901;4901;4901
;5037;73;0,000003168402778;5505;5505;0;5505,000000000000000;0,000000000000000;401865,000000000000000;1;5505;5505;5505
;5038;49;0,000002126736111;4188;4191;3;4188,061224490000313;0,424175710083000;205215,000000000000000;2;4188;4191;4188
;5039;5;0,000000217013889;5507;5507;0;5507,000000000000000;0,000000000000000;27535,000000000000000;1;5507;5507;5507
;5040;55;0,000002387152778;5703;5703;0;5703,000000000000000;0,000000000000000;313665,000000000000000;1;5703;5703;5703
;5041;42;0,000001822916667;4888;4903;15;4888,357142859999840;2,286830084440000;205311,000000000000000;2;4888;4903;4888
;5042;26;0,000001128472222;5699;5704;5;5699,192307690000234;0,961538462089000;148179,000000000000000;2;5699;5704;5699
;5043;30;0,000001302083333;5702;5702;0;5702,000000000000000;0,000000000000000;171060,000000000000000;1;5702;5702;5702
;5044;107;0,000004644097222;4886;4904;18;4886,168224299999565;1,731975163460000;522820,000000000000000;2;4886;4904;4886
;5045;113;0,000004904513889;4903;4903;0;4903,000000000000000;0,000000000000000;554039,000000000000000;1;4903;4903;4903
;5046;97;0,000004210069444;5473;5511;38;5473,391752579999775;3,838375679180000;530919,000000000000000;2;5473;5511;5473
;5047;141;0,000006119791667;5477;5477;0;5477,000000000000000;0,000000000000000;772257,000000000000000;1;5477;5477;5477
;5048;187;0,000008116319444;5687;5687;0;5687,000000000000000;0,000000000000000;1063469,000000000000000;1;5687;5687;5687
;5049;6;0,000000260416667;5704;5705;1;5704,166666670000268;0,372677991807000;34225,000000000000000;2;5704;5705;5704
;5050;3;0,000000130208333;5510;5510;0;5510,000000000000000;0,000000000000000;16530,000000000000000;1;5510;5510;5510
;5051;34;0,000001475694444;5498;5513;15;5498,441176469999846;2,534365873510000;186947,000000000000000;2;5498;5513;5498
;5052;27;0,000001171875000;4893;4893;0;4893,000000000000000;0,000000000000000;132111,000000000000000;1;4893;4893;4893
;5053;13;0,000000564236111;4908;4908;0;4908,000000000000000;0,000000000000000;63804,000000000000000;1;4908;4908;4908
;5054;7;0,000000303819444;5511;5511;0;5511,000000000000000;0,000000000000000;38577,000000000000000;1;5511;5511;5511
;5055;55;0,000002387152778;5512;5514;2;5512,036363639999763;0,267217065209000;303162,000000000000000;2;5512;5514;5512
;5056;50;0,000002170138889;5492;5515;23;5492,460000000000036;3,220000000240000;274623,000000000000000;2;5492;5515;5492
;5057;270;0,000011718750000;4184;4909;725;4186,685185190000084;44,040311531400000;1130405,000000000000000;2;4184;4909;4184
;5058;31;0,000001345486111;4905;4905;0;4905,000000000000000;0,000000000000000;152055,000000000000000;1;4905;4905;4905
;5059;49;0,000002126736111;4896;4910;14;4896,285714290000215;1,979486637220000;239918,000000000000000;2;4896;4910;4896
;5060;85;0,000003689236111;5484;5484;0;5484,000000000000000;0,000000000000000;466140,000000000000000;1;5484;5484;5484
;5061;33;0,000001432291667;5509;5516;7;5509,212121210000078;1,199938780010000;181804,000000000000000;2;5509;5516;5509
;5062;92;0,000003993055556;4902;4902;0;4902,000000000000000;0,000000000000000;450984,000000000000000;1;4902;4902;4902
;5063;131;0,000005685763889;5466;5517;51;5466,389312979999886;4,438850891570000;716097,000000000000000;2;5466;5517;5466
;5064;28;0,000001215277778;5506;5506;0;5506,000000000000000;0,000000000000000;154168,000000000000000;1;5506;5506;5506
;5065;98;0,000004253472222;5518;5518;0;5518,000000000000000;0,000000000000000;540764,000000000000000;1;5518;5518;5518
;5066;50;0,000002170138889;5515;5515;0;5515,000000000000000;0,000000000000000;275750,000000000000000;1;5515;5515;5515
;5067;2;0,000000086805556;5517;5519;2;5518,000000000000000;1,000000000000000;11036,000000000000000;2;5517;5517;5517
;5068;76;0,000003298611111;4904;4911;7;4904,092105259999698;0,797654977791000;372711,000000000000000;2;4904;4911;4904
;5069;33;0,000001432291667;4900;4900;0;4900,000000000000000;0,000000000000000;161700,000000000000000;1;4900;4900;4900
;5070;60;0,000002604166667;5520;5520;0;5520,000000000000000;0,000000000000000;331200,000000000000000;1;5520;5520;5520
;5071;91;0,000003949652778;5519;5519;0;5519,000000000000000;0,000000000000000;502229,000000000000000;1;5519;5519;5519
;5072;103;0,000004470486111;5521;5521;0;5521,000000000000000;0,000000000000000;568663,000000000000000;1;5521;5521;5521
;5073;96;0,000004166666667;4906;4907;1;4906,010416670000268;0,101529091451000;470977,000000000000000;2;4906;4907;4906
;5074;7;0,000000303819444;5523;5523;0;5523,000000000000000;0,000000000000000;38661,000000000000000;1;5523;5523;5523
;5075;5;0,000000217013889;5524;5524;0;5524,000000000000000;0,000000000000000;27620,000000000000000;1;5524;5524;5524
;5076;44;0,000001909722222;5525;5525;0;5525,000000000000000;0,000000000000000;243100,000000000000000;1;5525;5525;5525
;5077;40;0,000001736111111;4897;4912;15;4897,375000000000000;2,341874249400000;195895,000000000000000;2;4897;4912;4897
;5078;72;0,000003125000000;4895;4895;0;4895,000000000000000;0,000000000000000;352440,000000000000000;1;4895;4895;4895
;5079;66;0,000002864583333;5503;5503;0;5503,000000000000000;0,000000000000000;363198,000000000000000;1;5503;5503;5503
;5080;15;0,000000651041667;5516;5526;10;5516,666666670000268;2,494438257580000;82750,000000000000000;2;5516;5526;5516
;5081;44;0,000001909722222;5527;5527;0;5527,000000000000000;0,000000000000000;243188,000000000000000;1;5527;5527;5527
;5082;141;0,000006119791667;5701;5701;0;5701,000000000000000;0,000000000000000;803841,000000000000000;1;5701;5701;5701
;5083;31;0,000001345486111;5707;5708;1;5707,032258059999549;0,176684698778000;176918,000000000000000;2;5707;5708;5707
;5084;80;0,000003472222222;4191;4195;4;4191,050000000000182;0,444409720195000;335284,000000000000000;2;4191;4195;4191
;5085;8;0,000000347222222;4193;4193;0;4193,000000000000000;0,000000000000000;33544,000000000000000;1;4193;4193;4193
;5086;81;0,000003515625000;5500;5528;28;5500,345679009999913;3,091847080090000;445528,000000000000000;2;5500;5528;5500
;5087;22;0,000000954861111;5514;5514;0;5514,000000000000000;0,000000000000000;121308,000000000000000;1;5514;5514;5514
;5088;157;0,000006814236111;4196;4196;0;4196,000000000000000;0,000000000000000;658772,000000000000000;1;4196;4196;4196
;5089;38;0,000001649305556;5529;5529;0;5529,000000000000000;0,000000000000000;210102,000000000000000;1;5529;5529;5529
;5090;5;0,000000217013889;4913;4913;0;4913,000000000000000;0,000000000000000;24565,000000000000000;1;4913;4913;4913
;5091;22;0,000000954861111;4909;4914;5;4909,227272729999640;1,041494475060000;108003,000000000000000;2;4909;4914;4909
;5092;34;0,000001475694444;4915;4915;0;4915,000000000000000;0,000000000000000;167110,000000000000000;1;4915;4915;4915
;5093;81;0,000003515625000;5501;5530;29;5501,358024690000093;3,202270189750000;445610,000000000000000;2;5501;5530;5501
;5094;60;0,000002604166667;5497;5497;0;5497,000000000000000;0,000000000000000;329820,000000000000000;1;5497;5497;5497
;5095;19;0,000000824652778;4915;4916;1;4915,947368420000203;0,223296880857000;93403,000000000000000;2;4916;4915;4916
;5096;87;0,000003776041667;4892;4917;25;4892,287356320000072;2,664832901130000;425629,000000000000000;2;4892;4917;4892
;5097;50;0,000002170138889;4917;4917;0;4917,000000000000000;0,000000000000000;245850,000000000000000;1;4917;4917;4917
;5098;39;0,000001692708333;5508;5508;0;5508,000000000000000;0,000000000000000;214812,000000000000000;1;5508;5508;5508
;5099;134;0,000005815972222;5490;5531;41;5490,305970149999666;3,528619898030000;735701,000000000000000;2;5490;5531;5490
;5100;101;0,000004383680556;4918;4918;0;4918,000000000000000;0,000000000000000;496718,000000000000000;1;4918;4918;4918
;5101;10;0,000000434027778;5526;5526;0;5526,000000000000000;0,000000000000000;55260,000000000000000;1;5526;5526;5526
;5102;36;0,000001562500000;5705;5711;6;5705,166666670000268;0,986013297183000;205386,000000000000000;2;5705;5711;5705
;5103;56;0,000002430555556;5708;5708;0;5708,000000000000000;0,000000000000000;319648,000000000000000;1;5708;5708;5708
;5104;73;0,000003168402778;4899;4919;20;4918,726027400000021;2,324734622850000;359067,000000000000000;2;4919;4899;4919
;5105;88;0,000003819444444;4921;4921;0;4921,000000000000000;0,000000000000000;433048,000000000000000;1;4921;4921;4921
;5106;41;0,000001779513889;4911;4911;0;4911,000000000000000;0,000000000000000;201351,000000000000000;1;4911;4911;4911
;5107;268;0,000011631944444;4875;4923;48;4875,179104480000206;2,926591278830000;1306548,000000000000000;2;4875;4923;4875
;5108;114;0,000004947916667;5533;5533;0;5533,000000000000000;0,000000000000000;630762,000000000000000;1;5533;5533;5533
;5109;200;0,000008680555556;5530;5530;0;5530,000000000000000;0,000000000000000;1106000,000000000000000;1;5530;5530;5530
;5110;19;0,000000824652778;5534;5534;0;5534,000000000000000;0,000000000000000;105146,000000000000000;1;5534;5534;5534
;5111;29;0,000001258680556;4197;4197;0;4197,000000000000000;0,000000000000000;121713,000000000000000;1;4197;4197;4197
;5112;36;0,000001562500000;4192;4198;6;4192,166666670000268;0,986013297183000;150918,000000000000000;2;4192;4198;4192
;5113;82;0,000003559027778;4189;4199;10;4189,121951219999573;1,097560975450000;343508,000000000000000;2;4189;4199;4189
;5114;10;0,000000434027778;4198;4198;0;4198,000000000000000;0,000000000000000;41980,000000000000000;1;4198;4198;4198
;5115;37;0,000001605902778;4200;4200;0;4200,000000000000000;0,000000000000000;155400,000000000000000;1;4200;4200;4200
;5116;17;0,000000737847222;5711;5711;0;5711,000000000000000;0,000000000000000;97087,000000000000000;1;5711;5711;5711
;5117;20;0,000000868055556;5710;5712;2;5710,100000000000364;0,435889891619000;114202,000000000000000;2;5710;5712;5710
;5118;22;0,000000954861111;4926;4926;0;4926,000000000000000;0,000000000000000;108372,000000000000000;1;4926;4926;4926
;5119;31;0,000001345486111;4914;4927;13;4914,419354839999869;2,296901048120000;152347,000000000000000;2;4914;4927;4914
;5120;25;0,000001085069444;4922;4922;0;4922,000000000000000;0,000000000000000;123050,000000000000000;1;4922;4922;4922
;5121;76;0,000003298611111;4928;4928;0;4928,000000000000000;0,000000000000000;374528,000000000000000;1;4928;4928;4928
;5122;74;0,000003211805556;5535;5535;0;5535,000000000000000;0,000000000000000;409590,000000000000000;1;5535;5535;5535
;5123;126;0,000005468750000;5493;5493;0;5493,000000000000000;0,000000000000000;692118,000000000000000;1;5493;5493;5493
;5124;27;0,000001171875000;5537;5537;0;5537,000000000000000;0,000000000000000;149499,000000000000000;1;5537;5537;5537
;5125;30;0,000001302083333;4929;4929;0;4929,000000000000000;0,000000000000000;147870,000000000000000;1;4929;4929;4929
;5126;6;0,000000260416667;5536;5539;3;5536,500000000000000;1,118033988750000;33219,000000000000000;2;5536;5539;5536
;5127;78;0,000003385416667;4907;4930;23;4907,294871789999888;2,587489498740000;382769,000000000000000;2;4907;4930;4907
;5128;95;0,000004123263889;5709;5713;4;5709,042105260000426;0,408225669421000;542359,000000000000000;2;5709;5713;5709
;5129;15;0,000000651041667;5540;5540;0;5540,000000000000000;0,000000000000000;83100,000000000000000;1;5540;5540;5540
;5130;65;0,000002821180556;4195;4201;6;4195,092307689999870;0,738461538805000;272681,000000000000000;2;4195;4201;4195
;5131;172;0,000007465277778;4931;4931;0;4931,000000000000000;0,000000000000000;848132,000000000000000;1;4931;4931;4931
;5132;25;0,000001085069444;4202;4202;0;4202,000000000000000;0,000000000000000;105050,000000000000000;1;4202;4202;4202
;5133;29;0,000001258680556;4928;4932;4;4931,862068970000109;0,729862432095000;143024,000000000000000;2;4932;4928;4932
;5134;67;0,000002907986111;4201;4201;0;4201,000000000000000;0,000000000000000;281467,000000000000000;1;4201;4201;4201
;5135;148;0,000006423611111;4910;4910;0;4910,000000000000000;0,000000000000000;726680,000000000000000;1;4910;4910;4910
;5136;60;0,000002604166667;4912;4933;21;4912,350000000000364;2,688401011310000;294741,000000000000000;2;4912;4933;4912
;5137;29;0,000001258680556;5541;5541;0;5541,000000000000000;0,000000000000000;160689,000000000000000;1;5541;5541;5541
;5138;67;0,000002907986111;4934;4934;0;4934,000000000000000;0,000000000000000;330578,000000000000000;1;4934;4934;4934
;5139;3;0,000000130208333;5542;5542;0;5542,000000000000000;0,000000000000000;16626,000000000000000;1;5542;5542;5542
;5140;72;0,000003125000000;4935;4935;0;4935,000000000000000;0,000000000000000;355320,000000000000000;1;4935;4935;4935
;5141;76;0,000003298611111;5544;5544;0;5544,000000000000000;0,000000000000000;421344,000000000000000;1;5544;5544;5544
;5142;105;0,000004557291667;4937;4937;0;4937,000000000000000;0,000000000000000;518385,000000000000000;1;4937;4937;4937
;5143;20;0,000000868055556;4204;4204;0;4204,000000000000000;0,000000000000000;84080,000000000000000;1;4204;4204;4204
;5144;52;0,000002256944444;4939;4939;0;4939,000000000000000;0,000000000000000;256828,000000000000000;1;4939;4939;4939
;5145;4;0,000000173611111;4938;4940;2;4938,500000000000000;0,866025403784000;19754,000000000000000;2;4938;4940;4938
;5146;121;0,000005251736111;4936;4936;0;4936,000000000000000;0,000000000000000;597256,000000000000000;1;4936;4936;4936
;5147;21;0,000000911458333;4932;4941;9;4940,571428569999625;1,916629694890000;103752,000000000000000;2;4941;4932;4941
;5148;96;0,000004166666667;5528;5528;0;5528,000000000000000;0,000000000000000;530688,000000000000000;1;5528;5528;5528
;5149;51;0,000002213541667;5547;5547;0;5547,000000000000000;0,000000000000000;282897,000000000000000;1;5547;5547;5547
;5150;143;0,000006206597222;4205;4205;0;4205,000000000000000;0,000000000000000;601315,000000000000000;1;4205;4205;4205
;5151;29;0,000001258680556;4933;4942;9;4933,310344829999849;1,642190468850000;143066,000000000000000;2;4933;4942;4933
;5152;27;0,000001171875000;4942;4942;0;4942,000000000000000;0,000000000000000;133434,000000000000000;1;4942;4942;4942
;5153;63;0,000002734375000;5548;5548;0;5548,000000000000000;0,000000000000000;349524,000000000000000;1;5548;5548;5548
;5154;144;0,000006250000000;4944;4944;0;4944,000000000000000;0,000000000000000;711936,000000000000000;1;4944;4944;4944
;5155;81;0,000003515625000;4940;4940;0;4940,000000000000000;0,000000000000000;400140,000000000000000;1;4940;4940;4940
;5156;93;0,000004036458333;5715;5716;1;5715,010752690000118;0,103136162326000;531496,000000000000000;2;5715;5716;5715
;5157;78;0,000003385416667;4199;4199;0;4199,000000000000000;0,000000000000000;327522,000000000000000;1;4199;4199;4199
;5158;65;0,000002821180556;4210;4927;717;4915,969230769999740;88,246153846100000;319538,000000000000000;2;4927;4210;4927
;5159;4;0,000000173611111;5717;5717;0;5717,000000000000000;0,000000000000000;22868,000000000000000;1;5717;5717;5717
;5160;1;0,000000043402778;4947;4947;0;4947,000000000000000;0,000000000000000;4947,000000000000000;1;4947;4947;4947
;5161;53;0,000002300347222;4930;4948;18;4930,339622640000016;2,449053696420000;261308,000000000000000;2;4930;4948;4930
;5162;33;0,000001432291667;4204;4207;3;4206,909090909999577;0,514259477865000;138828,000000000000000;2;4207;4204;4207
;5163;102;0,000004427083333;5551;5551;0;5551,000000000000000;0,000000000000000;566202,000000000000000;1;5551;5551;5551
;5164;79;0,000003428819444;5539;5551;12;5539,151898729999630;1,341533295720000;437593,000000000000000;2;5539;5551;5539
;5165;44;0,000001909722222;4945;4951;6;4945,136363640000127;0,894196160201000;217586,000000000000000;2;4945;4951;4945
;5166;41;0,000001779513889;4203;4203;0;4203,000000000000000;0,000000000000000;172323,000000000000000;1;4203;4203;4203
;5167;43;0,000001866319444;4943;4943;0;4943,000000000000000;0,000000000000000;212549,000000000000000;1;4943;4943;4943
;5168;91;0,000003949652778;4929;4952;23;4951,747252750000371;2,397770973480000;450609,000000000000000;2;4952;4929;4952
;5169;89;0,000003862847222;5718;5718;0;5718,000000000000000;0,000000000000000;508902,000000000000000;1;5718;5718;5718
;5170;112;0,000004861111111;4208;4208;0;4208,000000000000000;0,000000000000000;471296,000000000000000;1;4208;4208;4208
;5171;175;0,000007595486111;4951;4951;0;4951,000000000000000;0,000000000000000;866425,000000000000000;1;4951;4951;4951
;5172;44;0,000001909722222;4953;4953;0;4953,000000000000000;0,000000000000000;217932,000000000000000;1;4953;4953;4953
;5173;90;0,000003906250000;5538;5538;0;5538,000000000000000;0,000000000000000;498420,000000000000000;1;5538;5538;5538
;5174;125;0,000005425347222;5713;5719;6;5713,047999999999774;0,534505381601000;714131,000000000000000;2;5713;5719;5713
;5175;20;0,000000868055556;4954;4954;0;4954,000000000000000;0,000000000000000;99080,000000000000000;1;4954;4954;4954
;5176;12;0,000000520833333;5555;5555;0;5555,000000000000000;0,000000000000000;66660,000000000000000;1;5555;5555;5555
;5177;11;0,000000477430556;5552;5555;3;5552,272727270000360;0,862439362150000;61075,000000000000000;2;5552;5555;5552
;5178;110;0,000004774305556;4923;4923;0;4923,000000000000000;0,000000000000000;541530,000000000000000;1;4923;4923;4923
;5179;7;0,000000303819444;4952;4956;4;4955,428571430000375;1,399708423800000;34688,000000000000000;2;4956;4952;4956
;5180;16;0,000000694444444;5556;5556;0;5556,000000000000000;0,000000000000000;88896,000000000000000;1;5556;5556;5556
;5181;119;0,000005164930556;5716;5720;4;5716,033613450000303;0,365135478788000;680208,000000000000000;2;5716;5720;5716
;5182;120;0,000005208333333;5543;5557;14;5543,116666670000086;1,272683080460000;665174,000000000000000;2;5543;5557;5543
;5183;103;0,000004470486111;5531;5531;0;5531,000000000000000;0,000000000000000;569693,000000000000000;1;5531;5531;5531
;5184;76;0,000003298611111;4957;4957;0;4957,000000000000000;0,000000000000000;376732,000000000000000;1;4957;4957;4957
;5185;204;0,000008854166667;5558;5558;0;5558,000000000000000;0,000000000000000;1133832,000000000000000;1;5558;5558;5558
;5186;135;0,000005859375000;5549;5549;0;5549,000000000000000;0,000000000000000;749115,000000000000000;1;5549;5549;5549
;5187;217;0,000009418402778;5559;5559;0;5559,000000000000000;0,000000000000000;1206303,000000000000000;1;5559;5559;5559
;5188;9;0,000000390625000;5720;5721;1;5720,111111109999911;0,314269681698000;51481,000000000000000;2;5720;5721;5720
;5189;93;0,000004036458333;5712;5712;0;5712,000000000000000;0,000000000000000;531216,000000000000000;1;5712;5712;5712
;5190;77;0,000003342013889;4949;4959;10;4949,129870130000199;1,132181543850000;381083,000000000000000;2;4949;4959;4949
;5191;21;0,000000911458333;4956;4959;3;4958,857142859999840;0,638876563731000;104136,000000000000000;2;4959;4956;4959
;5192;56;0,000002430555556;5546;5560;14;5546,250000000000000;1,854049621770000;310590,000000000000000;2;5546;5560;5546
;5193;102;0,000004427083333;5554;5554;0;5554,000000000000000;0,000000000000000;566508,000000000000000;1;5554;5554;5554
;5194;46;0,000001996527778;5719;5719;0;5719,000000000000000;0,000000000000000;263074,000000000000000;1;5719;5719;5719
;5195;141;0,000006119791667;5706;5706;0;5706,000000000000000;0,000000000000000;804546,000000000000000;1;5706;5706;5706
;5196;50;0,000002170138889;4955;4961;6;4955,119999999999891;0,839999999659000;247756,000000000000000;2;4955;4961;4955
;5197;50;0,000002170138889;4948;4948;0;4948,000000000000000;0,000000000000000;247400,000000000000000;1;4948;4948;4948
;5198;27;0,000001171875000;5562;5562;0;5562,000000000000000;0,000000000000000;150174,000000000000000;1;5562;5562;5562
;5199;131;0,000005685763889;4960;4960;0;4960,000000000000000;0,000000000000000;649760,000000000000000;1;4960;4960;4960
;5200;77;0,000003342013889;5564;5564;0;5564,000000000000000;0,000000000000000;428428,000000000000000;1;5564;5564;5564
;5201;154;0,000006684027778;4963;4963;0;4963,000000000000000;0,000000000000000;764302,000000000000000;1;4963;4963;4963
;5202;52;0,000002256944444;5724;5724;0;5724,000000000000000;0,000000000000000;297648,000000000000000;1;5724;5724;5724
;5203;18;0,000000781250000;5721;5725;4;5721,222222219999821;0,916245692574000;102982,000000000000000;2;5721;5725;5721
;5204;40;0,000001736111111;5722;5722;0;5722,000000000000000;0,000000000000000;228880,000000000000000;1;5722;5722;5722
;5205;77;0,000003342013889;5563;5563;0;5563,000000000000000;0,000000000000000;428351,000000000000000;1;5563;5563;5563
;5206;26;0,000001128472222;5557;5568;11;5557,423076920000312;2,115384615470000;144493,000000000000000;2;5557;5568;5557
;5207;58;0,000002517361111;4955;4964;9;4963,844827590000023;1,171526033910000;287903,000000000000000;2;4964;4955;4964
;5208;11;0,000000477430556;4967;4967;0;4967,000000000000000;0,000000000000000;54637,000000000000000;1;4967;4967;4967
;5209;72;0,000003125000000;5726;5726;0;5726,000000000000000;0,000000000000000;412272,000000000000000;1;5726;5726;5726
;5210;104;0,000004513888889;4968;4968;0;4968,000000000000000;0,000000000000000;516672,000000000000000;1;4968;4968;4968
;5211;80;0,000003472222222;4950;4968;18;4950,225000000000364;1,999843743300000;396018,000000000000000;2;4950;4968;4950
;5212;36;0,000001562500000;5562;5570;8;5569,777777780000179;1,314684397360000;200512,000000000000000;2;5570;5562;5570
;5213;173;0,000007508680556;5532;5532;0;5532,000000000000000;0,000000000000000;957036,000000000000000;1;5532;5532;5532
;5214;196;0,000008506944444;5513;5571;58;5513,295918370000436;4,132275115040000;1080606,000000000000000;2;5513;5571;5513
;5215;33;0,000001432291667;5572;5572;0;5572,000000000000000;0,000000000000000;183876,000000000000000;1;5572;5572;5572
;5216;43;0,000001866319444;5569;5573;4;5569,093023260000336;0,602859601028000;239471,000000000000000;2;5569;5573;5569
;5217;68;0,000002951388889;5550;5575;25;5550,367647060000309;3,009320872150000;377425,000000000000000;2;5550;5575;5550
;5218;112;0,000004861111111;5576;5576;0;5576,000000000000000;0,000000000000000;624512,000000000000000;1;5576;5576;5576
;5219;19;0,000000824652778;5574;5574;0;5574,000000000000000;0,000000000000000;105906,000000000000000;1;5574;5574;5574
;5220;63;0,000002734375000;5573;5573;0;5573,000000000000000;0,000000000000000;351099,000000000000000;1;5573;5573;5573
;5221;39;0,000001692708333;4969;4971;2;4969,051282049999827;0,316123795272000;193793,000000000000000;2;4969;4971;4969
;5222;26;0,000001128472222;4966;4966;0;4966,000000000000000;0,000000000000000;129116,000000000000000;1;4966;4966;4966
;5223;50;0,000002170138889;4965;4972;7;4965,140000000000327;0,979999999805000;248257,000000000000000;2;4965;4972;4965
;5224;113;0,000004904513889;4973;4973;0;4973,000000000000000;0,000000000000000;561949,000000000000000;1;4973;4973;4973
;5225;27;0,000001171875000;4974;4974;0;4974,000000000000000;0,000000000000000;134298,000000000000000;1;4974;4974;4974
;5226;180;0,000007812500000;4975;4975;0;4975,000000000000000;0,000000000000000;895500,000000000000000;1;4975;4975;4975
;5227;1;0,000000043402778;4977;4977;0;4977,000000000000000;0,000000000000000;4977,000000000000000;1;4977;4977;4977
;5228;84;0,000003645833333;4978;4978;0;4978,000000000000000;0,000000000000000;418152,000000000000000;1;4978;4978;4978
;5229;102;0,000004427083333;4208;4211;3;4210,970588240000325;0,295584579650000;429519,000000000000000;2;4211;4208;4211
;5230;61;0,000002647569444;5560;5578;18;5560,295081969999956;2,285695089190000;339178,000000000000000;2;5560;5578;5560
;5231;75;0,000003255208333;4980;4980;0;4980,000000000000000;0,000000000000000;373500,000000000000000;1;4980;4980;4980
;5232;109;0,000004730902778;4970;4977;7;4970,064220180000120;0,667395725340000;541737,000000000000000;2;4970;4977;4970
;5233;42;0,000001822916667;4213;4213;0;4213,000000000000000;0,000000000000000;176946,000000000000000;1;4213;4213;4213
;5234;230;0,000009982638889;4212;4212;0;4212,000000000000000;0,000000000000000;968760,000000000000000;1;4212;4212;4212
;5235;63;0,000002734375000;4972;4972;0;4972,000000000000000;0,000000000000000;313236,000000000000000;1;4972;4972;4972
;5236;3;0,000000130208333;5580;5580;0;5580,000000000000000;0,000000000000000;16740,000000000000000;1;5580;5580;5580
;5237;43;0,000001866319444;5581;5581;0;5581,000000000000000;0,000000000000000;239983,000000000000000;1;5581;5581;5581
