FID;pointid;grid_code;lake_id;hl_avg_dis;hl_wrt_d;buflake
107123;393385;393385;932893;0,218000000000000;304,899999999999977;932893
107124;393386;393386;932893;0,218000000000000;304,899999999999977;932893
107125;393387;393387;932893;0,218000000000000;304,899999999999977;932893
107133;393433;393433;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107134;393434;393434;932893;0,218000000000000;304,899999999999977;932893
107135;393435;393435;932893;0,218000000000000;304,899999999999977;932893
107136;393436;393436;932893;0,218000000000000;304,899999999999977;932893
107143;393486;393486;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107144;393487;393487;932893;0,218000000000000;304,899999999999977;932893
107145;393488;393488;932893;0,218000000000000;304,899999999999977;932893
107146;393489;393489;932893;0,218000000000000;304,899999999999977;932893
107147;393490;393490;932893;0,218000000000000;304,899999999999977;932893
107155;393550;393550;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107156;393551;393551;932893;0,218000000000000;304,899999999999977;932893
107157;393552;393552;932893;0,218000000000000;304,899999999999977;932893
107158;393553;393553;932893;0,218000000000000;304,899999999999977;932893
107165;393600;393600;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107166;393601;393601;932893;0,218000000000000;304,899999999999977;932893
107167;393602;393602;932893;0,218000000000000;304,899999999999977;932893
107168;393603;393603;932893;0,218000000000000;304,899999999999977;932893
107180;393669;393669;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107181;393670;393670;932893;0,218000000000000;304,899999999999977;932893
107182;393671;393671;932893;0,218000000000000;304,899999999999977;932893
107192;393732;393732;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107193;393733;393733;932893;0,218000000000000;304,899999999999977;932893
107194;393734;393734;932893;0,218000000000000;304,899999999999977;932893
107195;393735;393735;932893;0,218000000000000;304,899999999999977;932893
107196;393736;393736;932893;0,218000000000000;304,899999999999977;932893
107197;393737;393737;932893;0,218000000000000;304,899999999999977;932893
107198;393738;393738;932893;0,218000000000000;304,899999999999977;932893
107206;393830;393830;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107207;393831;393831;932893;0,218000000000000;304,899999999999977;932893
107208;393832;393832;932893;0,218000000000000;304,899999999999977;932893
107230;393898;393898;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107231;393899;393899;932893;0,218000000000000;304,899999999999977;932893
107232;393900;393900;932893;0,218000000000000;304,899999999999977;932893
107242;393967;393967;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107243;393968;393968;932893;0,218000000000000;304,899999999999977;932893
107244;393969;393969;932893;0,218000000000000;304,899999999999977;932893
107253;394037;394037;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107254;394038;394038;932893;0,218000000000000;304,899999999999977;932893
107255;394039;394039;932893;0,218000000000000;304,899999999999977;932893
107268;394102;394102;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107269;394103;394103;932893;0,218000000000000;304,899999999999977;932893
107270;394104;394104;932893;0,218000000000000;304,899999999999977;932893
107284;394166;394166;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107285;394167;394167;932893;0,218000000000000;304,899999999999977;932893
107286;394168;394168;932893;0,218000000000000;304,899999999999977;932893
107298;394215;394215;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107299;394216;394216;932893;0,218000000000000;304,899999999999977;932893
107300;394217;394217;932893;0,218000000000000;304,899999999999977;932893
107314;394267;394267;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107315;394268;394268;932893;0,218000000000000;304,899999999999977;932893
107316;394269;394269;932893;0,218000000000000;304,899999999999977;932893
107326;394321;394321;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107327;394322;394322;932893;0,218000000000000;304,899999999999977;932893
107328;394323;394323;932893;0,218000000000000;304,899999999999977;932893
107339;394375;394375;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107340;394376;394376;932893;0,218000000000000;304,899999999999977;932893
107341;394377;394377;932893;0,218000000000000;304,899999999999977;932893
107355;394425;394425;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107356;394426;394426;932893;0,218000000000000;304,899999999999977;932893
107357;394427;394427;932893;0,218000000000000;304,899999999999977;932893
107369;394480;394480;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107370;394481;394481;932893;0,218000000000000;304,899999999999977;932893
107371;394482;394482;932893;0,218000000000000;304,899999999999977;932893
107389;394555;394555;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107390;394556;394556;932893;0,218000000000000;304,899999999999977;932893
107391;394557;394557;932893;0,218000000000000;304,899999999999977;932893
107392;394558;394558;932893;0,218000000000000;304,899999999999977;932893
107393;394559;394559;932893;0,218000000000000;304,899999999999977;932893
107394;394560;394560;932893;0,218000000000000;304,899999999999977;932893
107395;394561;394561;932893;0,218000000000000;304,899999999999977;932893
107396;394562;394562;932893;0,218000000000000;304,899999999999977;932893
107397;394563;394563;932893;0,218000000000000;304,899999999999977;932893
107398;394564;394564;932893;0,218000000000000;304,899999999999977;932893
107399;394565;394565;932893;0,218000000000000;304,899999999999977;932893
107400;394566;394566;932893;0,218000000000000;304,899999999999977;932893
107401;394567;394567;932893;0,218000000000000;304,899999999999977;932893
107402;394568;394568;932893;0,218000000000000;304,899999999999977;932893
107403;394569;394569;932893;0,218000000000000;304,899999999999977;932893
107404;394570;394570;932893;0,218000000000000;304,899999999999977;932893
107405;394571;394571;932893;0,218000000000000;304,899999999999977;932893
107406;394572;394572;932893;0,218000000000000;304,899999999999977;932893
107407;394573;394573;932893;0,218000000000000;304,899999999999977;932893
107408;394574;394574;932893;0,218000000000000;304,899999999999977;932893
107436;394639;394639;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107437;394640;394640;932893;0,218000000000000;304,899999999999977;932893
107438;394641;394641;932893;0,218000000000000;304,899999999999977;932893
107475;394737;394737;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107476;394738;394738;932893;0,218000000000000;304,899999999999977;932893
107477;394739;394739;932893;0,218000000000000;304,899999999999977;932893
107494;394797;394797;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107495;394798;394798;932893;0,218000000000000;304,899999999999977;932893
107507;394844;394844;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107508;394845;394845;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107509;394846;394846;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107510;394847;394847;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107511;394848;394848;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107512;394849;394849;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107513;394850;394850;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107514;394851;394851;932893;0,218000000000000;304,899999999999977;932893
107524;394897;394897;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107525;394898;394898;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107526;394899;394899;932893;0,218000000000000;304,899999999999977;932893
107535;394945;394945;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107536;394946;394946;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107537;394947;394947;932893;0,218000000000000;304,899999999999977;932893
107548;395009;395009;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107549;395010;395010;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107550;395011;395011;932893;0,218000000000000;304,899999999999977;932893
107560;395056;395056;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107561;395057;395057;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107562;395058;395058;932893;0,218000000000000;304,899999999999977;932893
107576;395111;395111;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107577;395112;395112;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107578;395113;395113;932893;0,218000000000000;304,899999999999977;932893
107590;395180;395180;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107591;395181;395181;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107592;395182;395182;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107593;395183;395183;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107594;395184;395184;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107595;395185;395185;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107596;395186;395186;932893;0,218000000000000;304,899999999999977;932893
107607;395241;395241;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107608;395242;395242;932893;0,218000000000000;304,899999999999977;932893
107620;395294;395294;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107621;395295;395295;932893;0,218000000000000;304,899999999999977;932893
107648;395368;395368;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107649;395369;395369;932893;0,218000000000000;304,899999999999977;932893
107660;395430;395430;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107661;395431;395431;-9999;-9999,000000000000000;-9999,000000000000000;932893
107681;395485;395485;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107682;395486;395486;-9999;-9999,000000000000000;-9999,000000000000000;932893
107695;395532;395532;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107696;395533;395533;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107710;395602;395602;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107711;395603;395603;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107722;395682;395682;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107723;395683;395683;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107733;395763;395763;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107734;395764;395764;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107746;395822;395822;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107747;395823;395823;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107769;395885;395885;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107770;395886;395886;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107781;395930;395930;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107782;395931;395931;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107792;395976;395976;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107793;395977;395977;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107803;396025;396025;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107804;396026;396026;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107820;396083;396083;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107821;396084;396084;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107836;396126;396126;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107837;396127;396127;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107856;396176;396176;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107857;396177;396177;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107869;396221;396221;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107870;396222;396222;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107881;396260;396260;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107882;396261;396261;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107900;396318;396318;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107901;396319;396319;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107946;396401;396401;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107947;396402;396402;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107959;396465;396465;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107960;396466;396466;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107961;396467;396467;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107981;396519;396519;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107982;396520;396520;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107983;396521;396521;-9999;-9999,000000000000000;-9999,000000000000000;-9999
107984;396522;396522;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108005;396585;396585;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108006;396586;396586;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108019;396641;396641;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108020;396642;396642;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108021;396643;396643;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108048;396723;396723;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108049;396724;396724;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108097;396808;396808;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108098;396809;396809;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108121;396870;396870;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108122;396871;396871;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108134;396933;396933;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108135;396934;396934;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108149;396986;396986;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108150;396987;396987;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108186;397058;397058;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108187;397059;397059;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108207;397119;397119;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108208;397120;397120;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108325;397279;397279;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108326;397280;397280;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108346;397352;397352;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108347;397353;397353;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108444;397493;397493;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108445;397494;397494;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108460;397556;397556;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108461;397557;397557;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108473;397610;397610;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108474;397611;397611;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108485;397680;397680;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108486;397681;397681;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108508;397742;397742;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108509;397743;397743;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108523;397785;397785;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108524;397786;397786;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108525;397787;397787;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108526;397788;397788;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108527;397789;397789;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108535;397829;397829;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108536;397830;397830;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108544;397881;397881;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108545;397882;397882;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108546;397883;397883;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108547;397884;397884;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108548;397885;397885;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108549;397886;397886;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108550;397887;397887;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108559;397943;397943;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108560;397944;397944;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108561;397945;397945;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108570;397992;397992;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108571;397993;397993;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108585;398037;398037;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108586;398038;398038;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108587;398039;398039;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108595;398080;398080;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108596;398081;398081;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108597;398082;398082;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108598;398083;398083;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108599;398084;398084;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108600;398085;398085;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108601;398086;398086;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108602;398087;398087;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108612;398130;398130;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108613;398131;398131;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108614;398132;398132;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108615;398133;398133;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108624;398174;398174;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108625;398175;398175;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108626;398176;398176;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108627;398177;398177;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108639;398233;398233;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108640;398234;398234;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108641;398235;398235;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108642;398236;398236;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108643;398237;398237;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108652;398282;398282;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108653;398283;398283;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108654;398284;398284;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108655;398285;398285;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108665;398335;398335;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108666;398336;398336;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108667;398337;398337;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108668;398338;398338;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108669;398339;398339;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108670;398340;398340;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108671;398341;398341;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108682;398395;398395;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108683;398396;398396;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108694;398454;398454;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108695;398455;398455;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108706;398502;398502;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108707;398503;398503;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108721;398571;398571;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108722;398572;398572;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108756;398646;398646;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108757;398647;398647;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108779;398710;398710;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108780;398711;398711;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108781;398712;398712;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108782;398713;398713;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108792;398770;398770;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108793;398771;398771;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108805;398822;398822;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108806;398823;398823;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108816;398877;398877;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108817;398878;398878;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108836;398943;398943;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108837;398944;398944;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108860;399006;399006;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108861;399007;399007;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108927;399100;399100;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108928;399101;399101;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108949;399152;399152;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108950;399153;399153;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108951;399154;399154;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108971;399206;399206;-9999;-9999,000000000000000;-9999,000000000000000;-9999
108972;399207;399207;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109006;399284;399284;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109007;399285;399285;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109047;399370;399370;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109048;399371;399371;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109049;399372;399372;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109075;399438;399438;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109076;399439;399439;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109077;399440;399440;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109117;399509;399509;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109118;399510;399510;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109119;399511;399511;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109120;399512;399512;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109121;399513;399513;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109122;399514;399514;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109123;399515;399515;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109124;399516;399516;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109175;399603;399603;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109176;399604;399604;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109177;399605;399605;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109178;399606;399606;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109179;399607;399607;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109180;399608;399608;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109181;399609;399609;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109214;399711;399711;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109215;399712;399712;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109216;399713;399713;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109217;399714;399714;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109218;399715;399715;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109219;399716;399716;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109220;399717;399717;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109221;399718;399718;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109222;399719;399719;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109239;399780;399780;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109240;399781;399781;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109241;399782;399782;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109242;399783;399783;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109243;399784;399784;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109244;399785;399785;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109245;399786;399786;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109254;399827;399827;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109255;399828;399828;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109256;399829;399829;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109265;399918;399918;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109266;399919;399919;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109267;399920;399920;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109275;399996;399996;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109276;399997;399997;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109277;399998;399998;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109278;399999;399999;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109311;400066;400066;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109312;400067;400067;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109313;400068;400068;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109314;400069;400069;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109315;400070;400070;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109316;400071;400071;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109381;400161;400161;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109382;400162;400162;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109383;400163;400163;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109384;400164;400164;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109385;400165;400165;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109386;400166;400166;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109387;400167;400167;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109388;400168;400168;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109389;400169;400169;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109390;400170;400170;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109399;400210;400210;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109400;400211;400211;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109401;400212;400212;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109402;400213;400213;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109403;400214;400214;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109404;400215;400215;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109405;400216;400216;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109406;400217;400217;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109407;400218;400218;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109408;400219;400219;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109409;400220;400220;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109410;400221;400221;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109411;400222;400222;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109412;400223;400223;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109421;400266;400266;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109422;400267;400267;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109423;400268;400268;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109424;400269;400269;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109425;400270;400270;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109426;400271;400271;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109427;400272;400272;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109428;400273;400273;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109429;400274;400274;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109430;400275;400275;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109431;400276;400276;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109432;400277;400277;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109433;400278;400278;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109434;400279;400279;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109435;400280;400280;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109436;400281;400281;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109445;400329;400329;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109446;400330;400330;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109447;400331;400331;-9999;-9999,000000000000000;-9999,000000000000000;-9999
109448;400332;400332;-9999;-9999,000000000000000;-9999,000000000000000;-9999
