FID;pointid;grid_code;lake_id;hl_avg_dis;hl_wrt_d;buflake
42055;503272;503272;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42061;503290;503290;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42068;503309;503309;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42078;503376;503376;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42090;503401;503401;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42100;503424;503424;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42117;503463;503463;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42128;503487;503487;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42138;503510;503510;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42153;503538;503538;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42163;503597;503597;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42174;503641;503641;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42184;503736;503736;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42192;503777;503777;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42199;503798;503798;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42206;503821;503821;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42214;503840;503840;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42228;503866;503866;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42239;503892;503892;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42248;503915;503915;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42259;503943;503943;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42266;503968;503968;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42273;503997;503997;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42282;504023;504023;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42294;504052;504052;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42324;504117;504117;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42341;504155;504155;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42388;504227;504227;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42408;504260;504260;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42427;504292;504292;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42442;504320;504320;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42465;504355;504355;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42563;504471;504471;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42572;504499;504499;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42588;504537;504537;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42602;504565;504565;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42619;504593;504593;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42648;504633;504633;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42665;504676;504676;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42673;504719;504719;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42678;504740;504740;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42683;504764;504764;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42688;504778;504778;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42692;504792;504792;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42696;504806;504806;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42700;504820;504820;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42704;504836;504836;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42708;504851;504851;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42724;504877;504877;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42735;504898;504898;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42752;504925;504925;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42766;504958;504958;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42800;505018;505018;-9999;-9999,000000000000000;-9999,000000000000000;-9999
42816;505065;505065;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43024;505312;505312;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43030;505338;505338;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43037;505356;505356;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43046;505383;505383;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43050;505421;505421;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43054;505434;505434;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43058;505448;505448;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43062;505463;505463;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43155;505630;505630;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43160;505647;505647;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43165;505670;505670;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43171;505688;505688;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43176;505703;505703;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43181;505734;505734;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43186;505749;505749;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43191;505765;505765;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43196;505782;505782;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43201;505797;505797;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43206;505811;505811;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43211;505826;505826;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43216;505842;505842;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43221;505885;505885;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43231;505904;505904;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43236;505917;505917;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43241;505930;505930;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43245;505942;505942;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43249;505953;505953;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43253;505964;505964;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43257;505975;505975;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43261;505986;505986;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43265;505998;505998;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43269;506021;506021;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43272;506032;506032;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43275;506043;506043;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43278;506054;506054;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43280;506064;506064;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43282;506074;506074;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43284;506083;506083;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43286;506092;506092;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43288;506112;506112;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43290;506132;506132;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43292;506147;506147;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43294;506162;506162;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43296;506180;506180;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43298;506195;506195;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43300;506209;506209;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43302;506226;506226;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43304;506247;506247;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43306;506260;506260;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43308;506273;506273;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43310;506302;506302;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43312;506313;506313;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43315;506325;506325;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43317;506336;506336;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43319;506348;506348;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43321;506360;506360;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43323;506372;506372;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43325;506384;506384;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43327;506402;506402;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43329;506413;506413;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43331;506479;506479;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43333;506496;506496;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43335;506510;506510;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43337;506522;506522;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43340;506535;506535;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43347;506551;506551;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43355;506568;506568;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43358;506581;506581;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43361;506596;506596;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43364;506629;506629;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43367;506649;506649;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43370;506665;506665;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43373;506681;506681;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43376;506705;506705;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43379;506723;506723;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43382;506742;506742;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43385;506778;506778;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43388;506795;506795;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43389;506796;506796;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43392;506827;506827;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43395;506843;506843;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43398;506860;506860;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43399;506861;506861;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43402;506875;506875;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43405;506900;506900;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43408;506945;506945;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43409;506946;506946;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43410;506947;506947;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43411;506948;506948;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43412;506949;506949;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43413;506950;506950;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43414;506951;506951;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43415;506952;506952;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43416;506953;506953;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43417;506954;506954;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43418;506955;506955;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43419;506956;506956;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43420;506957;506957;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43423;506982;506982;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43424;506983;506983;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43427;506996;506996;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43428;506997;506997;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43432;507010;507010;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43433;507011;507011;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43434;507012;507012;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43438;507025;507025;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43439;507026;507026;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43440;507027;507027;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43445;507041;507041;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43450;507055;507055;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43453;507067;507067;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43454;507068;507068;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43457;507080;507080;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43458;507081;507081;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43461;507093;507093;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43462;507094;507094;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43465;507106;507106;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43466;507107;507107;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43470;507121;507121;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43471;507122;507122;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43481;507153;507153;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43482;507154;507154;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43488;507176;507176;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43489;507177;507177;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43495;507196;507196;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43496;507197;507197;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43502;507225;507225;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43503;507226;507226;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43510;507247;507247;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43517;507266;507266;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43530;507292;507292;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43535;507319;507319;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43542;507341;507341;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43548;507440;507440;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43556;507469;507469;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43561;507492;507492;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43564;507516;507516;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43567;507550;507550;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43571;507580;507580;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43575;507599;507599;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43579;507618;507618;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43583;507636;507636;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43587;507655;507655;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43591;507673;507673;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43595;507702;507702;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43599;507732;507732;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43600;507733;507733;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43604;507768;507768;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43608;507783;507783;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43612;507797;507797;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43616;507812;507812;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43620;507825;507825;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43624;507838;507838;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43630;507853;507853;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43636;507869;507869;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43640;507891;507891;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43647;507910;507910;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43648;507911;507911;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43649;507912;507912;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43650;507913;507913;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43651;507914;507914;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43652;507915;507915;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43655;507930;507930;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43656;507931;507931;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43659;507953;507953;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43660;507954;507954;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43667;507979;507979;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43675;507997;507997;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43682;508014;508014;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43692;508034;508034;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43703;508057;508057;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43711;508080;508080;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43714;508096;508096;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43717;508112;508112;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43720;508128;508128;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43723;508148;508148;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43726;508173;508173;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43729;508198;508198;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43732;508225;508225;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43735;508264;508264;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43738;508290;508290;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43742;508334;508334;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43747;508352;508352;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43752;508371;508371;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43756;508390;508390;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43760;508406;508406;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43763;508427;508427;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43764;508428;508428;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43768;508446;508446;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43769;508447;508447;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43772;508468;508468;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43773;508469;508469;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43776;508487;508487;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43777;508488;508488;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43780;508502;508502;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43781;508503;508503;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43785;508522;508522;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43786;508523;508523;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43790;508552;508552;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43791;508553;508553;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43795;508578;508578;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43796;508579;508579;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43800;508623;508623;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43801;508624;508624;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43806;508640;508640;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43807;508641;508641;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43817;508662;508662;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43818;508663;508663;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43823;508680;508680;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43824;508681;508681;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43829;508710;508710;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43830;508711;508711;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43834;508727;508727;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43835;508728;508728;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43836;508729;508729;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43837;508730;508730;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43838;508731;508731;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43842;508764;508764;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43843;508765;508765;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43844;508766;508766;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43848;508781;508781;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43849;508782;508782;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43850;508783;508783;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43854;508798;508798;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43855;508799;508799;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43856;508800;508800;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43860;508815;508815;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43861;508816;508816;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43862;508817;508817;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43872;508839;508839;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43873;508840;508840;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43874;508841;508841;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43881;508860;508860;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43882;508861;508861;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43887;508877;508877;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43888;508878;508878;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43896;508896;508896;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43897;508897;508897;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43905;508915;508915;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43906;508916;508916;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43914;508937;508937;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43915;508938;508938;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43921;508958;508958;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43922;508959;508959;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43928;508974;508974;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43929;508975;508975;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43935;508991;508991;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43936;508992;508992;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43942;509009;509009;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43943;509010;509010;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43949;509025;509025;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43950;509026;509026;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43956;509091;509091;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43957;509092;509092;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43963;509116;509116;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43964;509117;509117;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43970;509144;509144;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43971;509145;509145;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43977;509164;509164;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43978;509165;509165;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43984;509194;509194;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43985;509195;509195;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43991;509228;509228;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43992;509229;509229;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43998;509250;509250;-9999;-9999,000000000000000;-9999,000000000000000;-9999
43999;509251;509251;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44005;509272;509272;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44006;509273;509273;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44012;509296;509296;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44013;509297;509297;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44019;509338;509338;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44020;509339;509339;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44026;509401;509401;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44027;509402;509402;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44033;509448;509448;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44034;509449;509449;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44040;509473;509473;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44041;509474;509474;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44047;509550;509550;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44048;509551;509551;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44056;509595;509595;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44057;509596;509596;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44063;509621;509621;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44064;509622;509622;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44070;509651;509651;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44071;509652;509652;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44078;509686;509686;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44079;509687;509687;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44090;509724;509724;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44105;509757;509757;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44112;509777;509777;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44119;509797;509797;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44127;509818;509818;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44133;509841;509841;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44139;509868;509868;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44144;509894;509894;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44149;509927;509927;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44154;510023;510023;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44159;510049;510049;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44165;510075;510075;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44171;510104;510104;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44177;510125;510125;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44184;510150;510150;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44197;510177;510177;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44224;510233;510233;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44228;510254;510254;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44232;510270;510270;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44237;510300;510300;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44241;510327;510327;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44245;510347;510347;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44250;510368;510368;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44255;510388;510388;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44259;510413;510413;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44263;510430;510430;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44267;510447;510447;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44271;510464;510464;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44275;510491;510491;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44279;510516;510516;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44283;510536;510536;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44287;510562;510562;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44291;510607;510607;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44299;510639;510639;-9999;-9999,000000000000000;-9999,000000000000000;-9999
44307;510683;510683;-9999;-9999,000000000000000;-9999,000000000000000;-9999
