"site.name","sample.name","series","year","campaign","julian.day","sampling.date","sample.type","soil.type","lat","long","km.hq","flow.distance","position","depth","depth.satellite","secchi","width","elevation","elevation.gis","flow.accumulation.max","velocity.drifting.est","velocity.drifting.calc","discharge.daily.hq","velocity.daily","discharge.camp.hq","velocity.camp","velocity.stream","discharge.calc","Seepage.meters.Q","strahler.stream.order","slope","distance.to.water.body","distance.from.mouth","catchment.area","atm.pressure.ysi","temp.water.ysi","do.perc.ysi","do.cor.perc.ysi","do.conc.ysi","cond.ysi","ph.ysi","alkalinity","wind.max.kestrel","wind.avg.kestrel","temp.air.kestrel","humidity.rel.kestrel","pressure.atm.kestrel","bact.abundance","bact.abundance.se","bact.production","chla","chla.se","TP","TP.se","TN","TN.se","NH4","NH4.se","NOx","NOx.se","NO2","NO2.se","NO3","NO3.se","Fe","DOC","DOC.se","DIC","DIC.se","lability","lability.se","photodegradability.conc","photodegradability.perc","C1","C2","C3","C4","C5","C6","CDOM","pco2.headspace","pco2.headspace.se","pch4.headspace","pch4.headspace.se","pco2.headspace.pic","pco2.headspace.pic.se","pch4.headspace.pic","pch4.headspace.pic.se","pn2o.headspace","pn2o.headspace.se","flux.co2","flux.ch4","kco2.flux","kch4.flux","k600","kch4.k600","Rn","Rn.se","d13C.co2","d13C.co2.se","d13C.ch4","d13C.ch4.se","d2H.h2o","dO18.h2o","dO17.h2o","d13C.DOC","d13C.DIC","POM.PIM","POM.PIM.se","POM","PIM","POM.N.perc","POM.C.perc","POC","d13C.POM","Comments","sample.type.year"
NA,"RO1-21","RO1",2016,3,283,"2016-10-09","Reservoir",NA,50.3892,-63.24494,NA,NA,"middle","30.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.0379236166589,169.857596134402,749.4,12.32,91.3,91.0620990546618,9.61,12,6.27,60.8746616683796,8.6,6.7,11.8,73.6,1010.5,NA,NA,NA,0.80535,0.0383500000000003,8.92349712424823,0.137165668063541,0.21461,0.00976049999999962,NA,NA,NA,NA,NA,NA,NA,NA,127.178,5.97786763141094,0.0574590338369971,1.57905937433497,0.00532028091086112,NA,NA,NA,NA,"0.13172506435854547",0.072241854284615,0.0765038839935124,0.0378271540711404,0.0187262908953293,NA,3.10905,1472.14962274041,34.4454000963858,64.4556504600275,2.21066420439593,1354.2223839691,133.038247254296,48.2491790949074,2.46031287353199,NA,NA,388.189726053363,0.944415296790304,7.3538162246065,8.17372049165218,9.02043400497892,10.1005402730925,NA,NA,-22.6244571455203,0.289037648204447,-14.7232882997823,0.715572544915309,-98.575911,-13.226369,NA,-27.28,-16.5,NA,NA,NA,NA,0.44,2.13,0.101,-29.5169007637291,NA,"RO1"
NA,"RO1-21.1","RO1",2016,3,283,"2016-10-09","Reservoir",NA,50.38828,-63.23808,NA,NA,"side","4.9000000000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.2111832300118,169.844206163907,748.6,12.36,88.8,89.8174355029876,9.46,12,6.26,NA,5.8,4.5,12.3,84.5,1011.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1457.68499318794,14.9729622648879,147.406303892437,34.0676239479635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO1"
NA,"RO2-62","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.93389,-63.35667,NA,NA,"side bay","11.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.54294877274,140.357390405969,744.7,12.27,76.5,78.1030898245588,8.2,16,5.96,47.4456680882031,1.9,0.6,15,35,992.4,NA,NA,NA,1.2272,0.076700000000002,6.04301809491294,0.274331336127173,0.1658125,0.00555000000000028,NA,NA,NA,NA,NA,NA,NA,NA,103.144,5.84220046818472,0.0281974888274308,1.48435837412215,0.00851244945730996,NA,NA,NA,NA,"0.12681711667825782",0.0703194489138269,0.0682254233096703,0.0362281836974955,0.0188832626453782,NA,2.87875,1240.33080690344,5.86555727970301,127.259709061644,0.3501045622953,1044.56281626914,NA,105.348376726395,NA,NA,NA,81.5634681857873,0.481631409111786,1.97284343343563,2.08013319626953,2.59543784052489,2.76352663283923,NA,NA,-21.1301052715113,NA,-31.6619752195948,NA,-98.557728,-13.241041,NA,-27.15,-14.92,NA,NA,NA,NA,0.43,2.02,0.096,-29.4775843990072,NA,"RO2"
NA,"RO2-63","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.73875,-63.23173,NA,NA,"middle","> 80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.508706229616,158.88981704761,748.9,12.61,86,87.5200061925927,9.17,12,5.27,45.2231330338642,1.1,0.7,12.7,45.6,995.3,NA,NA,NA,0.786175,0.0575249999999997,7.14034343942162,1.23449101257227,0.171587,0.00151150000000019,NA,NA,NA,NA,NA,NA,NA,NA,106.241,5.8714620131943,0.0308576292827613,1.69397744200894,0.0297935731006687,NA,NA,NA,NA,"0.1272376688062597",0.067863845686371,0.0713665294281751,0.0334609916573365,0.0154132497373718,NA,2.64845,1665.82619311662,12.9354665722934,61.0368741109909,0.135848115209519,1464.92391222787,55.0386587133297,44.4890116194492,2.36336417257786,NA,NA,234.913481008855,0.412730513205287,3.8002202022589,3.80162707587227,4.93496924807147,4.98739853548567,NA,NA,-22.4164597697076,0.156725011591828,-26.1271385203785,0.392330959278008,-99.406768,-13.527414,NA,-27.24,-16.49,NA,NA,NA,NA,0.55,2.77,0.131,-31.1273634535392,NA,"RO2"
NA,"RO2-63.1","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.74895,-63.23466,NA,NA,"side","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.085473898781,158.869256823871,748.1,12.58,76,67.3129147351112,7.05,12,5.83,NA,1.6,0.7,16,33,994.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811.52994488628,60.2039992105102,145.965083776343,3.45949509142214,NA,NA,NA,NA,NA,NA,217.13435828208,0.850177877574968,3.14455080521172,3.21350130693473,4.08818778570644,4.22050322483633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-63.2","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.74334,-63.22277,NA,NA,"side","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.4654738987809,158.869530265732,748,12.4,88,87.3075143086733,9.18,12,5.9,NA,1.4,0.9,13.3,47.1,994.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1542.27750990872,6.44417631559941,98.1363050215331,2.09416471976942,NA,NA,NA,NA,NA,NA,21.5737307706061,0.0666917259199289,0.384402107115479,0.37562323820814,0.5032022294134,0.496627265530411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-64","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.72024,-63.26245,NA,NA,"side","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.1806438920979,159.076881662963,749,8.14,77,78.0613955079029,9.08,13,5.55,21.4470074610898,3.2,2.1,15,25.5,993.5,NA,NA,NA,0.9204,0.0383500000000017,7.82617177973955,0.137165668063593,0.1941325,1.90000000191031e-05,NA,NA,NA,NA,NA,NA,NA,NA,118.155,7.06054479676527,0.0154288146413231,1.98606086401362,0.0228772079165776,NA,NA,NA,NA,"0.1540599986954134",0.0769169529855744,0.084812453697249,0.0442139479945788,0.0210597396321684,NA,3.6848,2158.93622554039,45.3416953457481,84.1600107620935,1.47357947301701,1322.14650566601,NA,56.3165438840649,NA,NA,NA,182.198015064094,0.354256098243882,1.81937578574838,2.10666756857566,2.81732406179266,3.27784404179131,NA,NA,-23.0951818905216,NA,-51.5653261438278,NA,-92.986182,-12.999473,NA,-27.16,-19.41,NA,NA,NA,NA,0.54,2.88,0.137,-30.1175055661446,NA,"RO2"
NA,"RO2-64.1","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.71956,-63.26245,NA,NA,"side","0.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.1206438920979,159.076881662963,747.3,11.65,82.9,83.1080069650778,8.88,12,5.91,NA,1,0.6,17.6,32.5,993.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1782.61642576189,1.36818725531782,70.7011051933031,0.731725649095267,NA,NA,NA,NA,NA,NA,15.2076760936194,0.0260977884586096,0.218087837378047,0.201548505451214,0.293846609084421,0.274032770767833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-64.2","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.71609,-63.25962,NA,NA,"middle","43.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.6906438920979,159.076881662963,747,13.1,76,77.2936928644936,7.99,12,6.1,NA,1.9,1.4,18,26.7,993.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1616.48726081382,10.9513084328566,103.72090508323,1.24159833446697,NA,NA,NA,NA,NA,NA,182.022227024906,0.601091424941831,3.11423297053217,3.25606866706754,3.96966361656099,4.19540746438789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-64.3","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.70411,-63.24234,NA,NA,"side","8.8000000000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.7055782390108,159.093865440774,746.9,12.78,75.8,77.042023004178,8.02,12,6.11,NA,2,0.6,16.4,31.8,993.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1565.60144519867,8.84307617191973,68.9005704003404,0.528329210457628,NA,NA,NA,NA,NA,NA,30.6994578963977,0.0750423102162074,0.542679024924123,0.612187102273858,0.700180373258142,0.798117211769318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-65","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.69744,-63.244205,NA,NA,"middle","> 80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.7250986090148,159.112424764546,746,12.62,82,83.4713243183988,8.71,12,6.08,54.9719053045855,6.7,4.8,13.8,41,993.3,NA,NA,NA,0.8437,0.0766999999999991,5.83726959281756,0.0685828340318224,0.1591825,0.00600500000000025,NA,NA,NA,NA,NA,NA,NA,NA,106.189,5.82464354117897,0.0117046180038869,1.58544371142796,0.0106405618216805,NA,NA,NA,NA,"0.13111009557117584",0.0729061950605146,0.0691172333746333,0.0370653561809793,0.0238558152430598,NA,2.87875,1523.66429139694,27.3765860878837,47.4734295407595,1.84667602062224,1220.36179321418,NA,25.5325181795426,NA,NA,NA,387.783807213385,0.630611437037495,7.07578702219251,7.54612123221486,8.60512985890216,9.24766186982122,NA,NA,-21.7666396649992,NA,-34.301299544979,NA,-99.405555,-13.789921,NA,-27.21,-16.54,NA,NA,NA,NA,0.45,2.17,0.103,-30.3585253388299,NA,"RO2"
NA,"RO2-65.1","RO2",2016,3,278,"2016-10-04","Reservoir",NA,50.67638,-63.26588,NA,NA,"bay","1.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.4670882661433,160.175523316644,746.2,12.75,75.1,76.4859359934014,7.96,12,5.99,NA,1.7,0.9,13.4,49.5,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005.55810812721,75.5784188443694,1150.68904616248,36.5240389526613,NA,NA,NA,NA,NA,NA,41.431965047899,1.030179238267,0.530026604058502,0.491127920500548,0.684635836830264,0.640998340667567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.88889,-63.22779,NA,NA,"middle","51.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.40510049464,155.632616662501,743.4,12.53,97.3,99.5256630500164,10.37,13,5.99,92.6598134730726,0.4,0.1,12.7,78.7,990.6,NA,NA,NA,0.977925,0.0575249999999987,6.11160092894473,0.754411174349717,0.2051895,0.0235539999999998,NA,NA,NA,NA,NA,NA,NA,NA,100.706,5.85071291764205,0.0558629495637615,1.41838689082784,0.00532028091086112,NA,NA,NA,NA,"0.12507174808240989",0.0663448108068995,0.0703240779884467,0.0328536359569472,0.0244053377581837,NA,2.64845,1166.12831631595,37.6422399067152,56.0424282182445,0.293685355245724,783.800565358508,NA,31.1260197372315,NA,NA,NA,26.6097268277334,0.0854262877968235,0.712786098938541,0.858036164160375,0.928452237236517,1.12899986291922,NA,NA,-21.2919175974078,NA,-24.7137795550753,NA,-99.060742,-13.639864,NA,-27.12,-13.88,NA,NA,NA,NA,0.5,2.31,0.11,-29.969543825228,NA,"RO2"
NA,"RO2-66.1","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.87825,-63.22771,NA,NA,"side","6.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.020660729353,156.340214753217,741.1,12.85,99.7,102.298383973274,10.55,13,6.31,NA,0.5,0.1,13.3,79.5,990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1129.6554840681,0.108667647691732,60.6726631000063,0.118667571884252,NA,NA,NA,NA,NA,NA,10.5132978415332,0.0217102813854077,0.298980578115042,0.201793998052735,0.384729728622709,0.262405079916727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66.2","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.88365,-63.21576,NA,NA,"side","6.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.46510049464,156.339698251924,743.5,12.59,94.7,97.0520566341617,10.1,12,6.32,NA,0.6,0.1,15,72.2,989.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1262.98815561951,19.8889627412265,66.2944737515861,1.21607629956945,NA,NA,NA,NA,NA,NA,18.5822027056071,0.0459799259037712,0.44215353468097,0.38780298375335,0.574618735880124,0.509139130021647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66.3","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.87783,-63.20243,NA,NA,"side","5.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.219948254348,156.39511580242,743.4,13.02,93.3,95.3835004462957,9.83,12,6.3,NA,1.1,0.9,15.8,79.2,989.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.34746076384,42.560149998028,70.4298052603511,1.49100019440416,NA,NA,NA,NA,NA,NA,24.9584231746752,0.054239192186739,0.483203712952886,0.435306250460886,0.617797459304654,0.562533327628499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66.4","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.86406,-63.196,NA,NA,"middle","72.599999999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.542877936747,157.768675035081,744.8,13.01,93.7,95.4736149975683,9.86,12,6.28,NA,0.8,0.7,15.7,83.7,988.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1369.91995093816,9.25616585423586,59.0047386634461,0.806370091630484,NA,NA,NA,NA,NA,NA,49.447521384791,0.104525141137603,1.06002478602285,1.00893701684157,1.35580166972658,1.30429741584413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66.5","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.87553,-63.19204,NA,NA,"bay","3.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.969948254348,157.760593308967,743.7,13.65,87.2,89.2110149540075,9.07,12,6.2,NA,0.8,0.6,18.8,66.3,988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1823.98579761251,3.09311606032998,61.5209486418441,0.347039407846722,NA,NA,NA,NA,NA,NA,14.8575768373537,0.0165344725276325,0.22080769084389,0.15503491983767,0.275702192897095,0.195798668944567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-66.6","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.86958,-63.18678,NA,NA,"middle","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.381488730299,157.771943316372,744.1,13.38,92.1,94.10486702282,9.63,12,6.22,NA,2.2,1.5,20,56.2,988.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1519.73587442866,40.2958623181353,53.3021134406189,0.732876573410039,NA,NA,NA,NA,NA,NA,160.573653290849,0.287874485856065,3.01381076096644,3.10783000019018,3.80134477940708,3.96367105107077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-67","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.85922,-63.16408,NA,NA,"middle","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.967839369776,157.818788681543,744.6,13.04,93.6,95.4661978282052,9.85,12,6.19,62.425592603864,5.7,4.6,21.2,48.8,987.4,NA,NA,NA,0.939575,0.0958749999999997,5.97443526088115,0.48007983822255,0.2438115,0.0160189999999995,NA,NA,NA,NA,NA,NA,NA,NA,95.354,5.94488188976378,0.0191530112790815,1.53809321132156,0.00266014045538882,NA,NA,NA,NA,"0.12874515341539922",0.068618771572994,0.0764240507297854,0.0374401009738513,0.0243280819268901,NA,2.64845,1471.7189391549,34.0500849066894,71.5444521945619,14.1298256200979,982.843732513368,230.014964425017,57.8182255619683,16.1342713853498,NA,NA,299.097482492247,0.527365934013296,5.80322552545895,4.16555229957087,6.97364720699769,5.04601847589288,NA,NA,-22.1342288949079,0.810356406696826,-47.2033629856061,1.38937281331812,-98.849519,-13.694687,NA,-27.15,-15.3,NA,NA,NA,NA,0.52,2.39,0.113,-29.9604172164265,NA,"RO2"
NA,"RO2-67.1","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.85312,-63.14467,NA,NA,"bay","9.8000000000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.509255385889,157.820390269586,742.8,15.11,91,93.1210940231831,9.16,12,6.18,NA,1,0.7,20.1,61.4,987.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1627.9062654083,5.82879238952296,79.5383759764934,1.37948582241002,NA,NA,NA,NA,NA,NA,38.2443809952588,0.0817389907201078,0.691176524800812,0.6065510823552,0.817793049340182,0.727091272004915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-67.1SP","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.85315,-63.14446,NA,NA,"peatland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.509255385889,157.820390269586,747,16.27,18.4,18.6518401365356,1.8,NA,5.11,NA,1.3,1,19.7,50.3,987.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11666.9754928296,3671.85574238332,76653.1511205329,27232.1231941817,18359.1643869502,4830.49004569567,149356.180800182,36510.3919789392,NA,NA,83.6086589346268,489.159057634268,0.169593487621886,3.7879418051963,0.192480039602261,4.36103458078322,NA,NA,-5.61079676556607,0.366205591572111,-63.3799233896111,0.359015560771958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-67.2","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.85796,-63.18137,NA,NA,"middle","33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.165168447591,157.81983470517,742.3,13.23,99.3,101.537163598719,10.4,12,6.26,NA,3.8,2.8,19,52.4,987.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1248.504124303,6.73787609588703,52.5656565400008,3.57953196606236,NA,NA,NA,NA,NA,NA,205.638006560532,0.435267449557971,5.08227536453758,4.75095280136176,6.44660163463988,6.09252000155044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-68","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.8407,-63.184,NA,NA,"middle","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.059892001092,157.879462392256,743.1,12.59,95.2,97.2965428044043,10.12,12,6.27,63.7713830806245,4,2.4,19,55.9,987,NA,NA,NA,0.939575,0.0575250000000007,6.11160092894473,0.0685828340317706,0.2306005,0.00224099999999972,NA,NA,NA,NA,NA,NA,NA,NA,93.821,5.8395403277293,0.00532028091111153,1.46307725047883,0.020217067461147,NA,NA,NA,NA,"0.12636443025280003",0.0695680922558219,0.0748198038301174,0.034887650281854,0.0217858043913621,NA,2.5333,1275.98070359341,25.0142899228621,57.0266614909758,2.19386910454846,1096.00882982902,15.7485902763254,59.8448688317968,1.33518481666302,NA,NA,223.056017291206,0.63855740992816,5.2278855233612,6.28716933924688,6.79411275752287,8.25430453551863,NA,NA,-20.6318843004534,0.311912189100109,-35.3109130593431,0.247880709573231,-99.113021,-13.734811,NA,-27.05,-15,NA,NA,NA,NA,0.43,1.77,0.084,-32.1642951766719,NA,"RO2"
NA,"RO2-68.1","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.83765,-63.19558,NA,NA,"side","14.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.213361747908,158.418984885744,742.4,13.1,96.2,98.4076746013562,10.11,12,6.32,NA,3,1.5,20,59.6,986.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1221.46839244242,12.8993042089558,53.9623682421775,1.19615241951669,NA,NA,NA,NA,NA,NA,120.917911562936,0.294213576999939,3.07487520703824,3.1098665710242,3.91949489660671,4.00702772557796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-68.2","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.82612,-63.20226,NA,NA,"side","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.038366367161,158.430794969931,741.2,13.29,94.8,97.5153689725927,9.96,12,6.32,NA,3.9,2.9,18.2,54.6,986.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1207.53474549016,NA,53.6456525186335,NA,NA,NA,NA,NA,NA,NA,31.3443212825982,0.0693967423001853,0.816001824866441,0.741246774157401,1.03271959048382,0.948479450281888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
NA,"RO2-68.3","RO2",2016,3,280,"2016-10-06","Reservoir",NA,50.82582,-63.18081,NA,NA,"side","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.008366367161,158.430799310278,742.6,14.4,95.2,97.4328400012907,9.73,12,6.28,NA,4.1,2.7,18.4,58,987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1511.57093068424,1.20340764907576,164.370730186988,0.24482384037826,NA,NA,NA,NA,NA,NA,24.6710250250021,0.133682405259874,0.481982006285324,0.46789943361778,0.585283499230807,0.575191287607788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RO2"
