"samples","site.name","sample.name","series","year","campaign","julian.day","sampling.date","sample.type","soil.type","lat","long","km.hq","flow.distance","position","depth","depth.satellite","secchi","width","elevation","elevation.gis","flow.accumulation.max","velocity.drifting.est","velocity.drifting.calc","discharge.daily.hq","velocity.daily","discharge.camp.hq","velocity.camp","velocity.stream","discharge.calc","Seepage.meters.Q","strahler.stream.order","slope","distance.to.water.body","distance.from.mouth","catchment.area","atm.pressure.ysi","temp.water.ysi","do.perc.ysi","do.cor.perc.ysi","do.conc.ysi","cond.ysi","ph.ysi","alkalinity","wind.max.kestrel","wind.avg.kestrel","temp.air.kestrel","humidity.rel.kestrel","pressure.atm.kestrel","bact.abundance","bact.abundance.se","bact.production","chla","chla.se","TP","TP.se","TN","TN.se","NH4","NH4.se","NOx","NOx.se","NO2","NO2.se","NO3","NO3.se","Fe","DOC","DOC.se","DIC","DIC.se","lability","lability.se","photodegradability.conc","photodegradability.perc","C1","C2","C3","C4","C5","C6","CDOM","pco2.headspace","pco2.headspace.se","pch4.headspace","pch4.headspace.se","pco2.headspace.pic","pco2.headspace.pic.se","pch4.headspace.pic","pch4.headspace.pic.se","pn2o.headspace","pn2o.headspace.se","flux.co2","flux.ch4","kco2.flux","kch4.flux","k600","kch4.k600","Rn","Rn.se","d13C.co2","d13C.co2.se","d13C.ch4","d13C.ch4.se","d2H.h2o","dO18.h2o","dO17.h2o","d13C.DOC","d13C.DIC","POM.PIM","POM.PIM.se","POM","PIM","POM.N.perc","POM.C.perc","POC","d13C.POM","Comments","sample.type.year","Season"
"LR37","ROM-331.80","LR37","LR",2015,2,221,"2015-08-09","HeadwaterLakes",NA,52.12115,-63.71056,331.804474,142.195526,"lac","5.6",NA,NA,NA,NA,NA,5278453,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328.840548867241,41.554239118568,723.6,18.48,95,99.8966639207301,8.92,11,6.99,NA,2.1,1.9,26.8,NA,NA,1210500,6500,3.81994081287112,0.8149375,0.0479375,5.4691376382043,NA,0.1252015,0.00737699999999999,NA,NA,"<0.01",NA,"5.0000000000000001E-3",NA,"<0.01",NA,107.007,5.50462126845852,0.0653351747583277,0.953999787527887,0,NA,NA,NA,NA,"0.0393359022115546",0.599629957453645,0.260792382421444,0.0615675171061306,0.314198176239387,NA,2.9939,691.329777581961,78.9169603468994,27.6883301952817,0.748704488260291,792.25033550675,301.591525741637,18.1198868353151,3.00979204280639,NA,NA,6.34519651009463,0.02692849680033,0.475806809633555,0.645240814230804,0.500230053460117,0.689669198661272,NA,NA,-17.5705499732024,2.69610432389372,-63.7013075742983,3.80976538532378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riverine Lakes","Summer"
"LR39","ROM-309.83","LR39","LR",2015,2,221,"2015-08-09","HeadwaterLakes",NA,52.08602,-63.83853,309.832764,164.167236,"lac","6.2",NA,NA,NA,NA,NA,7417410,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,309.320150968045,61.168267211568,724.3,18.87,93.3,98.1139692417051,8.7,11,6.96,52.5447279619885,1.2,1,26.8,NA,NA,687000,22000,2.92525028577969,0.95875,0.19175,4.53481275425104,0.503098014436373,0.10815,0.000544500000000003,NA,NA,"<0.01",NA,"<0.01",NA,"<0.01",NA,107.647,5.62466801232338,0.00690534367354379,0.931690215659195,0.00424944226069876,-0.0141810482167823,0.000179540632760929,0.706773001204468,12.4810559765338,"0.014121230178214",0.632272296334885,0.287015467842737,0.0565293816755159,0.345199132345428,NA,2.9939,737.024746453271,11.7136247378057,22.9287041854192,3.92587136647951,1191.40765052505,97.4900610316462,17.7213756925641,5.02133566915486,NA,NA,25.2432351490115,NA,1.67930582782369,NA,1.74244540511063,NA,25.3509389537122,24.0018959604823,-20.8283582549375,0.507870796054563,-61.4718541704045,1.06523335846473,-111.394847,-15.217121,NA,-27.45,-12.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Riverine Lakes","Summer"
"LR42","ROM-307.27","LR42","LR",2015,2,222,"2015-08-10","River",NA,52.06438,-63.84188,307.268707,166.731293,"rapids side","4.3",NA,NA,NA,NA,NA,7822057,"1.48","0.89042003787641477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306.817878275683,61.954351797085,719,17.11,96.3,101.78879565617,9.29,10,6.94,14.0359958066731,1,0.7,25.6,NA,NA,854500,84613.3362222922,1.8960734123586,0.95875,0.03835,4.60668389917052,0.287484579677925,0.175762,0.013831,NA,NA,"<0.01",NA,"<0.01",NA,"<0.01",NA,105.403,5.34898544566026,0.171040050993308,0.912036545203442,0.00478062254327849,-0.0125102091954798,0.00724077456514367,0.852460583504616,14.8059280169372,"0.0428507732992537",0.644602985178128,0.269914145728997,0.0733674376145343,0.331975888830003,NA,2.7636,732.711058702101,22.1117991204646,20.7046236046609,0.296597696722195,530.879900482555,NA,12.9050443713874,NA,NA,NA,40.0069120966008,0.0769296087830999,2.55415872938783,2.44910195813795,2.81454536810096,2.74003152027926,21.4273028154098,23.0975641585069,-16.9933637231162,NA,-61.1798937589683,NA,-111.295217,-15.119608,NA,-27.65,-12.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upriver","Summer"
"LR44","ROM-264.49","LR44","LR",2015,2,222,"2015-08-10","River",NA,51.7801,-63.71386,264.488403,209.511597,"main","3.4",2.4,NA,127,455.25,NA,11636672,"1.4","0.96996678731869213",264.3,0.87,233,0.76,NA,NA,NA,NA,NA,NA,265.112567534273,89.385961166359,718.2,17.94,97.1,102.664453510274,9.2,11,6.77,31.4321637045635,2.8,2.2,25.6,NA,NA,1023000,22000,3.59265552129702,0.95875,0.0958749999999999,5.54100878312378,0.646840304275327,0.120278,0.037293,NA,NA,"6.0000000000000001E-3",NA,"5.0239999999999998E-3",0.00066,"<0.01",NA,167.26,5.85732497609689,0.142887496016134,0.990651227026453,0.00478062254327849,NA,NA,NA,NA,"0.0916010058713788",0.67825954875483,0.263919293517848,0.10259793210001,0.309233433498164,NA,3.2242,799.324781163324,1.82944144685661,67.9678661748239,1.02531900276841,1092.10207798582,NA,45.4005786066759,NA,NA,NA,64.0031244554789,0.410593642243352,3.54634759926401,3.81338599020673,3.7975228339053,4.14935253322077,57.5157113286257,45.2012852824844,-20.5077507932845,NA,-59.217642241531,NA,-110.494376,-15.099134,NA,-27.64,-13.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upriver","Summer"
"LR45","ROM-200.11","LR45","LR",2015,2,223,"2015-08-11","River",NA,51.38594,-63.59067,200.110428,273.889572,"main","4",1.5,NA,218,397.7,NA,14502312,"4.1500000000000004","2.9065082115538168",342.8,1.05,334.1,1.02,NA,NA,NA,NA,NA,NA,199.126847601622,110.443358633168,724.8,17.05,98.1,102.911133742807,9.48,11,6.83,100.972097162506,2.2,2.1,25.5,NA,NA,1054500,63500,2.34860872581267,1.12794117647059,0.0451176470588235,5.39726649328482,0.359355724597407,0.1227305,0.0257995,NA,NA,"5.5160000000000001E-3",0.000463,"<0.01",0.000471,"1.1338000000000001E-2",8.00000000000019e-06,189.937,6.22171464995219,0.0812705832359494,0.966748114309997,0.00318708169554802,-0.0154891009223879,0.00195525901772143,1.00058434531013,16.2650089414971,"0.0592074002270633",0.749445732406798,0.29708177527632,0.106747638286688,0.349001030728279,NA,3.79995,707.222031559756,7.51941859234506,36.5005573720766,1.9462427975384,715.019373145568,NA,17.7982331023014,NA,NA,NA,23.2331015457904,0.166559551836482,1.59106061411277,2.89086787751546,1.75693198084491,3.24084417887718,53.5652108845057,38.3030123251988,-18.4332012925002,NA,-67.0927854223558,NA,-109.450067,-15.027206,NA,-27.52,-13.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Upriver","Summer"
"LRH11","ROM-041.89","LRH11","LR",2015,2,213,"2015-08-01","River",NA,50.31672,-63.3089,41.887604,432.112396,"side",NA,1.2,NA,289,17.64,NA,22990764,NA,NA,466.3,1.34,651.2,1.88,NA,NA,NA,NA,NA,NA,39.3019490822657,170.456932949897,751.7,15.2,81.8,81.6292018842059,8.11,12,7.48,25.3427261805816,NA,NA,NA,NA,NA,1345500,10500,1.14283020676932,0.438285714285714,0,13.6624481590252,0,0.1296975,0.00362799999999999,NA,NA,"2.1222499999999998E-2",0.0001895,"1.4524499999999999E-2",0.000766500000000001,"6.698E-3",0.000577,209.146,6.68150194393288,0.100777573153218,1.09934520155515,0.00358092899530455,-0.0322301933347994,0.0012131618435373,2.1835675869429,29.1608366519571,"0.041339519775742",0.853628876130402,0.366261869719673,0.106284485509156,0.380814434201725,NA,4.49085,757.832216304403,11.9975056386315,22.7457291241463,0.0500751415277136,599.433011388064,40.8825866424743,12.6641674795368,0.085927982233331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.7519472463962,0.173579191383176,-60.2063387523274,0.00620124769499242,-104.262487,-14.662587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downriver","Summer"
"LRH14","ROM-000.22","LRH14","LR",2015,2,213,"2015-08-01","River",NA,50.30009,-63.8122,0.219309,473.780691,"side",NA,NA,NA,NA,-0.39,NA,25617164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.92402853163128,189.18904159562,752.8,15.22,98,98.4372547581958,9.79,14,6.53,124.866979299955,NA,NA,NA,NA,NA,1306500,133500,4.83965287562593,0.553944444444444,0.0426111111111111,11.8656695360381,0.0718711449194806,0.1548585,0.000259999999999996,NA,NA,"2.248E-2",0.001594,"1.0575000000000001E-2",0.002098,"1.1904999999999999E-2",0.000503999999999998,227.748,7.59156947002251,0.15653775322285,0.867096378146102,0.00460405156536179,-0.0322475672804102,0.00122344209507887,1.99600304524726,26.7123047217834,"0.0595313452066569",0.911552402051336,0.387509311864257,0.117105251223824,0.365959799609731,NA,4.95145,838.59472853004,28.6292016238357,41.2872929258399,0.453562308420292,576.846396228236,25.0542141471293,22.5512547531932,4.38963716611512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-18.1311044258074,0.880173485866313,-59.9237150923388,1.63452136388082,-100.10298,-14.08185,NA,-27.47,-16.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Downriver","Summer"
"M09","ES-03C","M09","ES",2015,2,226,"2015-08-14","Marine",NA,50.2591,-63.83741,NA,NA,NA,"12.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4451221044536,190.193393551073,760.1,15.4,75.9,70.8781714383001,7.09,19920,7.86,NA,NA,NA,NA,NA,NA,709500,11500,NA,0.703083333333333,0.0639166666666666,15.9623247964486,NA,0.154776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.29469882077977,0.0531180282587821,10.2884308934452,0.215128014448181,NA,NA,NA,NA,"0",0.636803434400022,0.319918180435129,0.0220507475958706,0.295275331963412,0.220899490724376,3.33935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M10","ES-03B","M10","ES",2015,2,226,"2015-08-14","Marine",NA,50.25995,-63.83869,NA,NA,NA,"12.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3482980910334,190.193393551073,760.1,13.7,73,65.2248452156038,6.77,31123,7.94,NA,NA,NA,NA,NA,NA,463000,20000,NA,0.9108125,0.0479375000000001,21.2807895204902,NA,0.124292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.17019016254117,0.00584298310848069,16.9791777329226,0.452034420482319,NA,NA,NA,NA,"0",0.422909700419939,0.220444134249569,0,0.199680558657933,0.252209439481941,2.18785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M11","ES-03A","M11","ES",2015,2,226,"2015-08-14","Marine",NA,50.26222,-63.84091,NA,NA,NA,"15.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1882980910333,190.219986857142,761,16.3,107.5,103.714761370855,10.19,6830,7.67,NA,NA,NA,NA,NA,NA,564500,13500,NA,0.639166666666667,0.127833333333333,13.8061904488641,NA,0.145733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.74673324126208,0.0759587804100809,7.07903962604908,0.0164665887601027,NA,NA,NA,NA,"0",0.742564444507228,0.342630392055352,0.0565274981056091,0.336493701665719,0.215771201679736,4.26055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M12","ES-02","M12","ES",2015,2,226,"2015-08-14","Marine",NA,50.27225,-63.85675,NA,NA,NA,"18.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.0719904333217,190.237309182019,761,16.78,100.5,104.561608590216,10.17,3000,7.64,NA,NA,NA,NA,NA,NA,849000,33000,NA,0.4314375,0.0479375000000004,12.2250252606355,NA,0.17078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.11452246892595,0.117922022734515,3.43514288749602,0.000531180283302553,NA,NA,NA,NA,"0.0615470672982259",0.827386381885551,0.327812152950469,0.12598308351354,0.364103106195922,0.236114815707706,4.72115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M13","ES-05","M13","ES",2015,2,226,"2015-08-14","Marine",NA,50.23985,-63.76012,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.3538481513623,189.079725616078,761.1,11.7,88.7,73.4155135794499,7.98,43614,7.9,NA,NA,NA,NA,NA,NA,410000,2000,NA,NA,NA,24.1556353172695,NA,0.129548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394666949962817,0.00690534367364428,22.4099649421013,0.575268246042774,NA,NA,NA,NA,"0",0.165835971512842,0.0782986167989159,0,0.0829807956464972,0.220130857742694,0.9212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M14","ES-06","M14","ES",2015,2,226,"2015-08-14","Marine",NA,50.24043,-63.72075,NA,NA,NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1544073418629,188.324275199687,761.1,12.84,82.4,68.721853885582,7.28,44655,7.91,NA,NA,NA,NA,NA,NA,462000,35000,NA,1.18885,0.0383499999999999,NA,NA,0.095356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285243811749708,0.0228407521512807,23.1488367151811,0.277276107510654,NA,NA,NA,NA,"0",0.130853390271619,0.0807138909435924,0,0.0720452217080976,0.210237920899941,0.6909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M15","ES-07","M15","ES",2015,2,226,"2015-08-14","Marine",NA,50.2174,-63.70496,NA,NA,NA,"84.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.86080722373,188.064605259718,761.1,12.62,85.1,74.0200588552073,7.88,43330,7.88,NA,NA,NA,NA,NA,NA,528000,49000,NA,NA,NA,20.7058203611344,NA,0.114052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.321364070965686,0.0196536704557525,22.8800594921916,0.706469775841963,NA,NA,NA,NA,"0",0.162326168294321,0.0899045299562988,0,0.0828344195602465,0.182777255631394,0.9212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"M16","ES-01","M16","ES",2015,2,226,"2015-08-14","Marine",NA,50.28235,-63.86902,NA,NA,NA,"9.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1319904333217,190.255495235949,761.2,14.67,86.6,79.4975659521032,8.09,19500,7.78,NA,NA,NA,NA,NA,NA,666500,29500,NA,0.95875,0.095875,17.8309745643551,NA,0.160847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.82088600871136,0.0403697014766788,11.9998937639435,0.200254966535591,NA,NA,NA,NA,"0",0.594594489909462,0.327201338982906,0,0.275798963517835,0.22584297518968,3.56965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estuary","Summer"
"PR13","PR-01A","PR13","PR",2015,2,167,"2015-08-02","Stream",NA,51.368157,-63.876955,NA,2.95619,NA,"0.45",NA,NA,0.85,NA,NA,3261,NA,NA,NA,NA,NA,NA,NA,0.323092025079437,"1.65; 0.96; 0.00",2,2.74832,NA,239.396727158206,0.019826705096,706.2,9.92,86,92.5723318694282,9.73,12,5.5,-2.34100811448201,0.7,0.3,16.6,91.4,941.3,787000,7000,1.71901653079745,0.1534,0.0511333333333333,9.06269488417837,NA,0.1201975,0.01271,NA,NA,"<0.01",NA,"<0.01",NA,"<0.01",NA,331.331,13.2131164313485,0.159095559647965,1.43441784325762,0.00204624514004558,-0.0269018657906386,0.000798595544003817,4.76796382001974,35.3840322431861,"0.12625377242524",1.35976805115544,0.457350909939238,0.247448518342391,0.42248763865521,NA,9.09685,2421.01595009137,36.2603276560933,27.2038988458615,0.119155232794647,1810.95075273652,43.0846466872995,17.5861391258714,1.3496476977483,NA,NA,NA,NA,NA,NA,NA,NA,144.441169968464,66.6531433307123,-22.9557593577644,0.0284049008162164,-51.7955394784357,1.00947925193805,-103.088366,-14.663808,NA,-27.7,-22.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR15","PR-03B","PR15","PR",2015,2,215,"2015-08-03","Stream",NA,51.30254,-63.87091,NA,20.6292,NA,"1.075",NA,NA,36,NA,NA,189635,NA,NA,NA,NA,NA,NA,NA,11.9081614383308,NA,5,2.15596,NA,232.01864283265,1.336054294234,714.3,13.85,78.35,85.0614991537552,8.27,9,6.29,0.562998149969722,0,0,NA,NA,NA,1244000,7000,4.88963178466846,0.351541666666667,0.0319583333333333,4.60668389917052,0,0.1327585,0.027247,NA,NA,"4.9280000000000001E-3",3.50000000000003e-05,"<0.01",NA,"5.8139999999999997E-3",0.000869,201.255,8.47963986085533,0.124820953550327,0.620523838755883,0.0424595866584815,-0.0353894831551368,0.0074376239129444,2.43070457128331,29.1122754859667,"0.0949786239468528",0.931368759634031,0.356820617506112,0.155659434298897,0.336523580470913,NA,5.0666,626.183480117477,25.3090233237728,10.8737008069496,0.298265066827046,509.271785000107,0.504803109699253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.2422065328217,25.1307910124824,-15.7781362570045,0.480706011618149,NA,NA,-98.616762,-14.039113,NA,-26.89,-17.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR17","PR-02B","PR17","PR",2015,2,215,"2015-08-03","Stream",NA,51.3055,-63.86446,NA,34.14,NA,"2.33",NA,NA,30,NA,NA,192911,NA,NA,NA,NA,NA,NA,NA,27.6195879192697,NA,5,1.70443,NA,231.50864283265,3.05504004289,714.5,12.89,88.2,94.119264935462,9.35,11,5.79,28.8811874987469,0.5,0,18.4,98,948.8,742500,4500,3.44628502352746,0.319583333333333,0,4.60668389917052,0.431226869516888,0.1177885,0.013411,NA,NA,"<0.01",NA,"<0.01",NA,"5.1970000000000002E-3",0.000245,193.854,8.03509310415388,0.225598526703469,0.589830161653366,0.00562717413547062,-0.0318261243640853,0.00125545804557906,3.17702881538415,33.9383465567659,"0.0820835858076713",0.938735839423822,0.362548143034894,0.160173743822985,0.351860160370334,NA,5.0666,686.58691699289,82.2911270188852,28.4070733390732,10.4110469415714,533.13498637638,52.6366694530516,18.4370240537235,7.90664046736149,NA,NA,NA,NA,NA,NA,NA,NA,91.5820612100886,112.353980899136,-15.8111104264084,0.821642307899991,-55.4035432057012,1.30583795162482,-97.127117,-13.85885,NA,-27.18,-17.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR19","PR-05A","PR19","PR",2015,2,217,"2015-08-05","Stream",NA,51.20287,-63.92476,NA,2.87,NA,"0.23",NA,NA,2.3,NA,NA,4542,NA,NA,NA,NA,NA,NA,NA,0.238672364333072,NA,2,2.41043,NA,245.430767141611,0.038893849467,701,9.89,NA,95.2998036524377,9.95,8,NA,-0.887755898986847,1.3,0,18.1,99.9,930.7,383250,34076.8127421956,1.56503106497521,0.172575,0.0191750000000001,2.52242069650556,0.215613434758444,0.076417,0.000494499999999995,NA,NA,"<0.01",NA,"<0.01",NA,"<0.01",NA,84.222,5.14579496623695,0.147841211377131,0.701862083077553,0.00306936771024923,-0.0110880094972296,0.00203864560355215,1.51251333187456,29.7156774542948,"0",0.63519670034269,0.340416336559555,0.0415097410448819,0.276413026432219,NA,2.41815,833.791991386513,0.130731062914094,21.0604986332448,11.2311148795744,669.112334901231,2.76122022018131,13.4718222920094,7.6199622366223,NA,NA,NA,NA,NA,NA,NA,NA,47.9691607952677,33.8203204271722,-18.034717175926,0.0923434427059711,-59.6298321457784,6.63229180065673,-97.432737,-14.185625,NA,-27.06,-16.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR19.1","PR-05A","PR19-1","PR",2015,2,217,"2015-08-05","Stream",NA,51.20287,-63.92476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245.430767141611,0.038893849467,701.2,9.83,52.8,57.2740887026812,5.99,NA,NA,NA,0,0,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,833.791991386513,0.130731062914094,21.0604986332448,11.2311148795744,NA,NA,NA,NA,NA,NA,26.8003762966062,0.0256940638823623,1.06450945871919,0.678186430227047,1.54043547078668,0.988142201730181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR21","PR-04B","PR21","PR",2015,2,218,"2015-08-06","Stream",NA,51.21028,-63.92063,NA,6.66,NA,"0.4",NA,NA,5.3,NA,NA,28661,NA,NA,NA,NA,NA,NA,NA,1.19678587078138,"-0.36; 0.35",4,2.28674,NA,243.900886072065,0.265017247473,701.2,12.51,85.17,92.3438720756776,9.08,9,6.57,16.1408630774532,0,0,18.9,95.7,930.7,512500,7500,NA,0.354,0,3.60048787029778,NA,0.1171055,0.030999,NA,NA,"<0.01",NA,"5.3325000000000004E-3",0.0014305,"<0.01",NA,113.149,4.94782074892572,0.124820953550241,0.798547165950481,0.00767341927563754,-0.0189326059754672,2.22231206393215e-05,1.0882240806381,21.252772043469,"0",0.593599184284197,0.276654989855238,0.0661670407582769,0.274668841926951,NA,2.64845,717.24270871917,3.96502658051691,50.5843286951845,0.153425706738471,558.769288779759,6.29579779880021,33.9372366194415,0.886430164859988,NA,NA,NA,NA,NA,NA,NA,NA,121.958449762618,62.1427831327029,-17.7981942120361,0.104578916890627,-55.9145805996967,0.890275280647131,-98.030489,-14.001723,NA,-27.24,-14.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR23","PR-06A","PR23","PR",2015,2,219,"2015-08-07","Stream",NA,51.1863,-63.9319,NA,0.3,NA,"0.3975",NA,NA,0.92,NA,NA,93,NA,NA,NA,NA,NA,NA,NA,1.41,NA,0,8.24495,NA,248.005957403505,0.005347307504,688.1,16.88,74.5,81.9202398322258,7.19,7,5.02,-42.6981440515791,0.8,0.4,15.7,NA,NA,1448750,169069.697166583,3.74494882882443,0.479375,5.55111512312578e-17,5.90036450772118,0.574969159355851,0.163606,0.0292415000000001,NA,NA,"4.6154999999999998E-3",7.34999999999998e-05,"1.4487E-2",0.000897999999999999,"<0.01",NA,168.746,4.75803151217516,0.0782688766114249,1.47994679762636,0.0485983220789799,-0.020300813128606,0.00279322055647702,1.78459501499854,32.2035884676977,"0",0.609966902818819,0.308175800279378,0.0543162710153735,0.261293247452905,NA,2.64845,2982.27344555973,58.300577088477,721.405911667645,95.2647512614675,2780.00525324165,338.519873487917,640.251145635709,28.2623242006155,NA,NA,NA,NA,NA,NA,NA,NA,63.1782987719515,37.1926299148134,-22.855709322528,0.36052836620982,-70.6824005226321,0.278721999773509,-91.980671,-13.410999,NA,-27.44,-20.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"PR23.1","PR-06A","PR23-1","PR",2015,2,219,"2015-08-07","Stream",NA,51.1863,-63.9319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,248.005957403505,0.005347307504,688.1,16.88,74.5,81.9202398322258,7.19,7,5.02,NA,0.8,0.4,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2982.27344555973,58.300577088477,721.405911667645,95.2647512614675,NA,NA,NA,NA,NA,NA,24.5489144472551,0.228667886122393,0.218295381403843,0.191121433532548,0.242488598557128,0.215497401990018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stream","Summer"
"RO2.15","RE2-091-MS","RO2-15","RO2",2015,2,216,"2015-08-04","Reservoir",NA,50.67141,-63.23178,90.829079,383.170921,"main-spill","76",NA,"2.6",NA,NA,NA,21564332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.0814981256588,160.213288675891,741.1,17.55,74.9,77.670079085718,7.24,12,7.53,NA,2,1.4,23.1,70.3,979.5,1166500,41500,NA,NA,NA,9.13318325442413,0,0.094033,0.00921050000000001,NA,NA,"0.0073575",0.0002265,"<0.01",NA,"4.8729999999999997E-3",0.001906,68.019,5.45528954368733,0.1401677921015,1.09167178227952,0.0143237159811639,NA,NA,NA,NA,"1.6211610118715594E-2",0.736454196960305,0.321733439571839,0.0695266398055425,0.353339615216474,NA,3.4545,1446.5201322257,9.55811061253644,68.2639264323104,1.29839218171291,1561.62163804807,158.048792798271,50.7840046502035,0.729465467436771,NA,NA,110.48691969267,0.2488530657535,2.4274315083303,2.28197173609311,2.63441952130301,2.51553281711244,NA,NA,-21.2879880646558,0.300627531439101,-63.5516730827787,1.8323403006938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reservoir","Summer"
