"sample","mz","HC","OC","DBE","DBE_O","AImod","NOSC","GFE","aliphatic","low.O.unsaturated","high.O.unsaturated","polyphenols","condensed.aromatics","fl_condensed.aromatics","fl_polyphenolic","fl_highly.unsat.phenolic","fl_aliphatic","fl_peptide","fl_sugar","H","O","C","N","S","sum","nformula"
"RO2.22",484.128847592865,1.02325194920226,0.564685237940459,11.8472120337616,-0.468581480063075,0.356285215305622,0.112069991648481,57.1060052380183,2.35491814068333,20.8323985648215,55.407572192164,15.4873799894145,3.19361966947237,3.81570852160728,14.8652911372796,78.9640822004298,2.20507385176524,0.149844288918089,0,22.5012667857368,12.3157935138247,22.0794416630124,0.0368075272352589,0,9.97314649790506e-06,8546
"RO2.23",485.299171611211,1.02305973232137,0.576821667846864,11.7857409935666,-0.678380476082171,0.350036131489653,0.140044619874472,56.3087283335775,2.23714490015489,18.9127029047697,58.6456362042461,14.7412392386759,2.79313664487816,3.36360192741255,14.1707739561415,80.228479216291,2.02672499421885,0.21041990593605,0,22.3859666533837,12.4641214696488,21.9517780197756,0.0538926009658055,0.00646669268218835,9.95932292100813e-06,8546
"RO2.24",491.837300223171,1.01519503344137,0.575141721634113,12.0315991919362,-0.606185244719237,0.355599305417503,0.143028778856313,56.2236798025951,1.98646683387452,19.0644998319519,57.9973960564342,15.2685828990081,2.97290448556951,3.55316590452791,14.6883214800497,79.7720457815479,1.8294593761887,0.157007457685822,0,22.5301472207987,12.6377844366554,22.2721540726907,0.049037459289711,0.00141759120206539,9.96840492357432e-06,8546
"RO2.25",493.174729944444,1.01709892410061,0.571334851204679,12.0597677970291,-0.547378921785404,0.35548399560958,0.134604791462196,56.4637634433274,2.07065826916387,19.3930579685907,57.5246841447048,15.3759369620355,2.92982981210622,3.50722420347348,14.7985425706682,79.6235749566944,1.91275918566011,0.157899083503766,0,22.7159715272379,12.6071467188146,22.3916312913184,0.0522445386594234,0.00647085853201462,9.95704845474698e-06,8546
"RO2.26",484.929394766753,1.01215439744301,0.563690434340744,11.9872743371182,-0.334674008371588,0.363495868031835,0.120630783013971,56.8620226841018,2.03780461007443,20.6027499967581,54.6922336489383,16.3920250847169,3.50441615815955,4.16992662545158,15.7265146174249,78.0657541470491,1.92039790978352,0.117406700290919,0,22.3647847920158,12.3219483454897,22.1526502202253,0.0340330258015767,0,9.97756222852776e-06,8546
"RO2.27",494.11667310559,1.02060254077843,0.570863097353185,12.0357966338963,-0.580956518332082,0.353696134192147,0.128848153269406,56.6278276318219,2.15559171374868,19.9817064934744,57.0528893692282,15.2039521747746,2.92559076666296,3.51518063576393,14.6143623056736,79.7148653448138,1.99341488858706,0.16217682516162,0,22.9025724517042,12.6167531522284,22.4625122969283,0.0491411256403348,0,9.96694460064516e-06,8546
"RO2.28",485.31529780943,1.01756333295834,0.580182452590026,11.8206432212355,-0.692009789599959,0.352452739903485,0.151663032231643,55.9776035813982,2.05104829767655,18.036104011598,59.3451818268059,14.9637294140621,2.88319727810977,3.46896100445959,14.3779656877123,80.1020250101516,1.86084009055871,0.190208207117838,0,22.2349599170715,12.5126530108354,21.9119787027778,0.0522889539868809,0.00309201296584852,9.96564183351448e-06,8546
"RO2.29",481.497516042031,1.01889794513393,0.576493575462791,11.7425771370613,-0.629014271772592,0.353571628257885,0.143015853589003,56.2240481727134,2.06398725984871,18.7559952326879,58.3480086946058,15.1481239352235,2.92779068116463,3.52691751343739,14.5489971029507,79.8600981237632,1.90176474691709,0.162222512931622,0,22.1501183684364,12.3715914088339,21.7908111599855,0.0536503225880084,0.00180773951053009,9.97220430267695e-06,8546
"RO2.03",486.958292790331,1.05087508041257,0.57667035194153,11.5033668371963,-0.979375458279197,0.331122705878928,0.112270921745213,57.1002787302614,2.90833626244367,19.8401721418255,60.4982486882857,12.2547878699466,2.11568718404137,2.57261486177923,11.7978601922087,82.7211886835684,2.49662669514968,0.411709567293992,0,23.0536641313905,12.4827422954755,22.0028696213688,0.0546585630456745,0.00848518515253188,9.95906405385738e-06,8546
"RO2.05",492.471990969474,1.05244819285486,0.575165589655747,11.6066229738393,-0.999426583642571,0.330374999004833,0.106040149850058,57.2778557292733,2.98152996229944,20.2779772078927,59.9938931615204,12.2578099585723,2.12286297371482,2.57894265210662,11.8017302801805,82.6377971054134,2.58757362000652,0.393956342292924,0,23.3968637011019,12.6060495574819,22.282089718715,0.0459302113504599,0.00745636598397425,9.96364211761424e-06,8546
"RO2.06",487.965032284245,1.04082613576751,0.575394520431184,11.6492720990416,-0.86567309558164,0.338754332533501,0.117803160387518,56.9426099289557,2.77905188898264,20.0550076804149,59.1649079431965,13.1358437222802,2.39319903008759,2.88873733314028,12.6403054192275,81.6919053586496,2.45057204528699,0.328479843695653,0,22.8932850707047,12.5149451946232,22.0746067464498,0.0426157758883236,0.00726791783370695,9.97431806027692e-06,8546
"RO2.07",476.641424998762,1.04602901752573,0.566519448748766,11.4116538312949,-0.697913239994905,0.341153924261207,0.0946980793918572,57.6011047373321,3.02549800674144,21.8041267752873,56.2217787982532,13.7299791682082,2.68055474109951,3.23777183141006,13.1727620778977,80.5639680839508,2.74729652854854,0.278201478192897,0,22.6237844667606,12.1095670712898,21.7018144769926,0.0434631753650272,0.00394100400107237,9.96091566160406e-06,8546
"RO2.08",486.844868817622,1.03773394904464,0.575959458642079,11.6565906571918,-0.840679291682402,0.340950340609165,0.12142525357917,56.8393802729937,2.56310060783679,20.0945870759202,59.1743353453787,13.2379818716094,2.4188379176611,2.926785665409,12.7300341238615,81.7800796028927,2.29574626541736,0.267354342419428,0,22.7654677507973,12.4972699488742,22.019590323073,0.0394684190349403,0.00713148078818958,9.96781810830097e-06,8546
"RO2.09",463.760373658827,1.03112872938378,0.567118484002366,11.2865809679921,-0.516756337740004,0.352925254896503,0.109501685369321,57.1792019669743,2.84101191722265,21.3325226837777,54.3537214943087,15.3228838847755,3.42086443933711,4.08636581196197,14.6573825121506,78.4152397586648,2.62288084213587,0.218131075086777,0,21.7180151312088,11.8033373057321,21.1266173537652,0.0379423596625678,0.00111348913233226,9.97171777676747e-06,8546
"RO2.22-r2",413.338812924421,1.09878299979124,0.515115221116498,9.82575748405388,-0.0868532126116108,0.333568690853923,-0.0578370550069985,61.9483560676995,5.50703970044728,32.3586171171372,43.085624364936,13.5757580261044,3.04911445445957,3.65980876652534,12.9650637140387,77.8680878189887,5.33978087668958,0.167258823757704,0,21.2705879108649,9.91261069666549,19.4345150031803,0.0530728726120072,0.0125213460325773,9.80536384538869e-06,8546
"T15",465.162490371177,1.0107511327603,0.584308317668048,11.4181005329885,-0.670204454315982,0.358163504602384,0.163902504373368,55.628778625359,1.79458094055104,17.8632265619653,59.1562833689719,15.1604110396474,3.20085480034503,3.80759359150511,14.5536722484873,79.8441532194566,1.69117590829938,0.103405032251662,0,21.0505352027424,12.0883049873045,20.9257069947219,0.0353222792755992,0,9.97075194942619e-06,8546
"T16",473.750869781739,1.00837778607134,0.586994276526035,11.6064717232971,-0.733389444271883,0.357512221063652,0.170520487279423,55.4401661125364,1.68346987497466,17.0553909406064,60.3537641822727,15.0963447257969,2.93211466320273,3.51842071402471,14.5100386749749,80.2880707360257,1.56998958754324,0.113480287431422,0,21.3864664962708,12.3398611675689,21.2851577743428,0.0290943941792417,0,9.98202217227543e-06,8546
"T17",437.420156806067,1.02302221267975,0.583370923123971,10.6609979958591,-0.676281400069522,0.353620102102412,0.149963678835618,56.0260351531849,2.30687956228363,19.4852475450323,56.9073220223095,14.9853140903327,3.49981196088944,4.16269370965608,14.3224323415661,79.2079943864942,2.11912625241063,0.187753309873005,0,20.1021822574703,11.3372793959286,19.6943418554452,0.03549453829811,0,9.61290115559811e-06,8546
"T18",454.197964923684,1.01271597409142,0.575244117281271,11.1998149571539,-0.496694693711292,0.362139665343944,0.14255841621428,56.237085137893,1.81524060542384,18.9798655764817,57.5712897185071,15.4696939067264,3.31270413793269,3.96431155678681,14.8180864878723,79.4023613499171,1.74383328040568,0.0714073250181596,0,20.7627944743357,11.6965096508652,20.5674201244082,0.0275841398269852,0,9.97842605449189e-06,8546
"T20",465.602593118387,1.03554686153833,0.558719220661227,11.3344906860488,-0.445606280554292,0.351330032286494,0.0875559043823945,57.8046567251018,2.0651932897891,23.1871064750306,55.3495300170254,13.9686951160948,2.83968765104024,3.38762445855723,13.4207583085778,81.1264239430758,1.93985458359634,0.125338706192759,0,21.9615591510653,11.7800969666031,21.2983035141064,0.0339334949501112,0,9.97943963359249e-06,8546
"T30",476.68401829854,1.01238021096683,0.568869559040445,11.7664719369119,-0.420752304668405,0.361470686586383,0.132131224565819,56.5342600998742,1.68310993251705,19.5123613644001,57.2638780260475,15.4541080965249,3.30913892905908,3.93150353344528,14.8317434921387,79.553643041899,1.56712403798164,0.115985894535408,0,21.8658386027281,12.1872242415803,21.6788960326962,0.0409904111595053,0,9.96839085512234e-06,8546
"WELL1",463.638156085779,1.12367341478332,0.506826887081654,10.651734405423,-0.257299850770168,0.309478711467578,-0.0840093450873893,62.6942663349906,2.21230494315635,37.8911290096961,48.3844917643823,8.91042650445636,0.896044724901024,1.11396623369975,8.69250499565763,87.9812238274863,1.79541143563623,0.416893507520124,0,24.6337305993777,10.9090342561932,21.8901110372336,0.156977335756408,0.0140864533003484,9.6202505811174e-06,8546
"WELL2",490.269232882943,1.16401618393666,0.533919598662482,10.4864982831033,-1.40439025050007,0.269107836293487,-0.0893710746904732,62.8470756286785,1.39747159958522,34.2563490887461,61.5756064051302,2.00916812869867,0.00799949035943153,0.0232825281440816,1.99388509091402,96.5853607813567,1.3102128583042,0.0872587412810176,0,26.629768388359,11.8908885336034,22.7830328225903,0.0366993093851452,0.0104565756133035,9.97505588544818e-06,8546
"WELL3",490.073372219626,1.23543970046075,0.465598577792688,10.1096291521397,-0.742859757124603,0.251471262011189,-0.289641600579004,68.5547856165016,3.54178794465488,60.1730431976891,35.3833186498142,0.577843266132488,0,0,0.577843266132488,95.8803687892126,2.13090649307046,1.41088145158442,0,29.5569596574005,10.8524889092643,23.8455805069846,0.0850569477107711,0.0115646749566987,9.84029550932452e-06,8546
"WELL4",492.818689122984,1.04447201954771,0.583541324511574,11.6194846792577,-1.08893616897548,0.330058547258875,0.131351392999479,56.5564852995148,2.0296275151668,17.9455104332535,64.8468785413909,11.245403391733,1.63670242586887,2.03070080638746,10.8514050112144,85.0882666672313,1.81023617052727,0.219391344639531,0,23.1799723573783,12.7084208482332,22.184729527926,0.0494826600416744,0.00890899979024046,9.96709236512618e-06,8546
